date,北向净流入,北向买入,北向卖出,南向净流入,南向买入,南向卖出
2021-07-12,66.7,190.41,80.04,-4.89,4.15,39.51
2021-07-13,-3.18,101.61,1.08,1.02,24.78,25.22
2021-07-14,-20.8,15.63,-4.99,32.14,-17.17,58.64
2021-07-15,-44.36,67.93,93.73,-5.8,84.1,60.17
2021-07-16,-69.33,41.79,184.19,35.52,56.66,66.43
2021-07-19,42.74,72.93,73.27,17.57,63.71,28.13
2021-07-20,17.59,101.78,50.73,-8.01,38.98,52.33
2021-07-21,-69.39,72.03,137.09,81.73,59.47,44.27
2021-07-22,2.09,114.46,45.49,-19.95,45.48,70.62
2021-07-23,11.35,164.44,95.17,-38.82,32.36,-14.55
2021-07-26,76.43,42.23,39.39,31.9,57.87,75.98
2021-07-27,18.65,72.12,120.46,-7.08,37.73,-1.1
2021-07-28,46.92,110.46,142.3,-30.55,42.52,95.04
2021-07-29,138.51,117.77,154.83,13.07,94.77,36.32
2021-07-30,-74.19,150.08,155.24,7.98,60.6,13.72
2021-08-02,87.84,53.36,107.89,36.5,31.4,86.34
2021-08-03,28.29,68.22,94.62,28.47,13.56,39.73
2021-08-04,14.54,214.0,57.85,29.11,59.8,56.66
2021-08-05,-40.04,146.43,88.39,-11.38,23.92,45.76
2021-08-06,-11.85,115.88,44.23,-30.93,53.69,25.98
2021-08-09,46.82,172.32,87.87,-18.08,23.54,92.72
2021-08-10,-50.72,109.2,52.3,-15.45,66.79,81.35
2021-08-11,-58.17,122.17,54.83,-1.13,86.57,127.57
2021-08-12,61.22,141.69,82.86,-54.5,62.25,39.07
2021-08-13,-7.86,1.35,150.72,28.03,57.15,24.15
2021-08-16,-12.76,139.28,117.09,-30.43,65.06,29.88
2021-08-17,-67.06,198.8,109.06,-33.21,54.72,77.98
2021-08-18,-8.03,132.77,58.18,33.97,70.93,-18.5
2021-08-19,-7.48,99.04,104.04,-25.49,93.2,60.46
2021-08-20,-9.04,107.66,146.65,-14.25,16.38,29.98
2021-08-23,-11.38,173.51,118.85,-15.55,39.93,19.79
2021-08-24,6.77,240.1,117.85,-30.44,38.47,-3.07
2021-08-25,39.46,120.97,59.61,8.31,30.21,67.16
2021-08-26,-58.47,120.07,143.36,-23.62,64.16,60.74
2021-08-27,-1.37,108.03,79.04,-11.27,89.88,67.33
2021-08-30,10.61,85.68,86.21,4.43,21.76,25.45
2021-08-31,-26.41,44.51,94.95,-1.03,37.58,65.78
2021-09-01,-18.37,117.94,150.91,3.09,67.88,20.19
2021-09-02,-73.75,112.49,134.45,34.01,38.2,51.56
2021-09-03,-79.03,130.34,95.83,-9.45,99.92,27.68
2021-09-06,-31.75,126.06,91.03,-32.1,39.9,34.55
2021-09-07,-4.59,66.49,41.66,-22.12,37.62,71.33
2021-09-08,27.8,118.52,86.77,29.39,68.98,70.52
2021-09-09,90.14,61.05,108.25,-21.14,103.74,14.45
2021-09-10,23.96,253.23,111.52,29.24,64.56,-2.34
2021-09-13,58.18,125.21,118.63,9.12,53.41,35.06
2021-09-14,-31.06,75.06,67.36,-9.2,55.66,111.52
2021-09-15,-11.88,78.39,136.86,-24.74,17.64,26.35
2021-09-16,-25.65,120.31,224.18,-27.09,50.56,35.89
2021-09-17,-43.92,53.55,132.33,16.07,13.84,40.43
2021-09-20,69.83,103.26,128.93,-38.9,2.81,70.71
2021-09-21,-28.58,69.3,207.66,0.81,67.69,86.51
2021-09-22,-9.64,135.7,38.55,8.86,20.72,34.61
2021-09-23,56.52,52.29,122.21,-3.64,53.06,91.27
2021-09-24,-18.83,90.33,128.27,-29.48,3.1,34.54
2021-09-27,18.2,155.7,84.53,3.58,91.3,87.94
2021-09-28,42.02,39.22,25.76,-59.25,28.4,81.29
2021-09-29,58.93,35.37,78.98,-19.54,28.13,14.94
2021-09-30,20.11,-2.39,162.26,-35.77,26.4,50.46
2021-10-01,-40.18,135.78,101.56,40.96,69.74,74.68
2021-10-04,-18.34,80.0,68.31,16.85,84.88,65.12
2021-10-05,4.82,162.93,159.39,44.62,57.93,32.25
2021-10-06,-30.54,77.13,35.13,-16.28,91.91,28.89
2021-10-07,-52.51,68.17,148.03,-13.67,32.53,58.46
2021-10-08,44.01,133.59,63.69,23.8,46.06,32.52
2021-10-11,87.43,124.32,102.32,-16.33,-5.57,92.37
2021-10-12,3.12,111.44,105.13,-3.42,-0.44,67.22
2021-10-13,-94.46,59.68,140.25,42.32,34.12,63.46
2021-10-14,122.13,194.15,100.81,9.89,90.43,32.15
2021-10-15,-13.84,79.1,22.53,22.1,61.32,84.95
2021-10-18,-0.45,69.86,74.91,-20.47,-3.57,18.52
2021-10-19,16.33,182.63,127.5,3.14,31.52,62.73
2021-10-20,-27.07,179.13,95.04,-6.7,94.09,76.01
2021-10-21,61.68,103.91,94.97,26.91,53.17,56.37
2021-10-22,34.43,106.36,71.38,16.33,42.91,52.15
2021-10-25,47.0,219.88,154.82,-6.27,49.66,-8.37
2021-10-26,15.92,116.42,49.74,14.97,57.06,30.3
2021-10-27,-7.94,57.71,124.04,29.91,78.28,57.33
2021-10-28,52.17,140.58,36.19,-7.09,50.77,100.92
2021-10-29,-53.51,187.5,128.85,-49.39,76.72,6.5
2021-11-01,-47.53,80.87,108.02,22.37,40.64,65.43
2021-11-02,10.31,120.12,71.55,23.32,41.82,14.79
2021-11-03,3.34,178.3,41.13,32.25,56.55,98.05
2021-11-04,-64.99,77.03,114.65,-7.37,58.8,46.05
2021-11-05,-54.44,17.47,93.76,-53.78,33.83,37.12
2021-11-08,-51.97,118.58,56.87,-21.37,22.47,9.29
2021-11-09,53.73,223.18,23.97,7.84,73.4,7.45
2021-11-10,-44.97,37.45,85.81,21.87,77.79,58.86
2021-11-11,-66.58,149.1,56.04,-39.24,38.86,53.28
2021-11-12,-79.54,85.34,136.1,-14.49,15.6,39.23
2021-11-15,1.08,129.04,90.23,33.34,50.25,48.31
2021-11-16,-55.93,196.16,67.5,-38.8,-2.48,35.93
2021-11-17,-21.94,118.07,214.28,-24.31,70.57,39.54
2021-11-18,74.47,132.83,179.94,23.95,36.78,46.95
2021-11-19,7.01,192.73,60.85,1.58,41.42,53.3
2021-11-22,-105.94,103.42,89.87,36.66,57.99,70.95
2021-11-23,29.29,49.82,82.17,-26.7,46.09,31.37
2021-11-24,-83.44,105.95,125.16,16.96,69.21,66.64
2021-11-25,-37.68,49.16,77.04,-11.78,52.8,9.2
2021-11-26,23.53,145.59,167.22,-6.37,49.48,10.34
2021-11-29,-55.26,30.71,15.69,-5.61,-11.48,44.56
2021-11-30,-88.26,23.49,93.05,28.04,24.1,40.9
2021-12-01,18.46,94.95,73.39,45.39,70.51,55.78
2021-12-02,-160.33,129.6,131.89,20.01,84.67,51.45
2021-12-03,-58.06,134.58,116.38,-41.1,49.53,14.9
2021-12-06,-6.36,49.42,169.17,1.02,49.37,78.67
2021-12-07,-20.14,63.09,153.12,19.25,-13.55,23.54
2021-12-08,-120.24,121.47,66.34,-46.44,30.48,11.59
2021-12-09,-18.35,64.14,67.72,-4.15,107.31,61.86
2021-12-10,28.17,133.08,94.95,17.61,3.66,19.81
2021-12-13,-122.09,50.78,202.26,-31.79,57.54,70.07
2021-12-14,-17.42,168.27,231.8,6.42,5.31,42.17
2021-12-15,-8.94,77.39,43.86,14.89,49.66,13.97
2021-12-16,49.79,162.29,87.69,3.58,60.11,82.49
2021-12-17,28.13,26.12,103.35,-51.46,26.98,70.35
2021-12-20,-47.86,153.01,102.76,24.07,69.82,15.28
2021-12-21,-52.0,141.71,195.36,-39.29,37.79,11.76
2021-12-22,4.91,77.83,119.94,-13.23,88.48,-8.03
2021-12-23,-107.29,105.22,167.02,3.34,73.99,-13.61
2021-12-24,39.2,102.14,5.93,-2.59,78.83,60.83
2021-12-27,49.45,33.32,106.68,49.42,105.95,65.67
2021-12-28,35.42,182.81,127.55,-1.76,102.7,69.76
2021-12-29,-25.82,74.77,156.02,14.44,32.23,24.68
2021-12-30,-41.91,122.64,67.76,23.21,20.83,30.25
2021-12-31,-66.19,119.03,56.13,23.73,61.8,64.31
2022-01-03,-21.77,72.66,48.44,-21.33,87.19,75.79
2022-01-04,37.69,37.6,98.4,-59.03,28.71,60.6
2022-01-05,-18.4,101.52,185.76,-24.1,12.42,41.11
2022-01-06,-40.76,93.27,46.9,-38.36,-7.05,23.79
2022-01-07,31.01,49.22,22.62,-8.59,50.14,62.75
2022-01-10,-18.08,171.27,146.68,42.53,50.44,20.28
2022-01-11,5.58,91.87,163.12,4.75,24.59,87.58
2022-01-12,-40.46,105.48,27.6,-9.54,33.81,44.15
2022-01-13,42.45,31.18,185.85,13.67,12.66,22.21
2022-01-14,17.73,179.46,178.12,-8.59,82.37,81.82
2022-01-17,-63.71,140.44,66.01,5.66,52.84,19.84
2022-01-18,49.98,112.91,18.84,49.55,83.19,59.24
2022-01-19,-16.91,96.9,153.2,29.11,32.85,102.02
2022-01-20,28.13,165.02,43.47,12.77,111.78,89.97
2022-01-21,8.97,203.37,91.64,-27.95,71.64,24.88
2022-01-24,-99.47,55.89,-11.11,27.27,58.81,23.79
2022-01-25,-38.13,76.67,19.4,34.68,67.34,71.93
2022-01-26,105.78,72.05,55.68,-34.56,15.65,34.41
2022-01-27,-8.43,12.42,45.86,-26.97,64.0,40.18
2022-01-28,-28.43,108.42,104.07,-13.93,47.8,61.56
2022-01-31,-28.35,84.95,49.82,0.19,64.59,66.59
2022-02-01,-43.0,95.98,84.48,-3.66,37.14,66.15
2022-02-02,-2.38,123.23,117.13,8.51,50.96,-3.6
2022-02-03,76.91,104.61,72.79,6.6,42.12,95.02
2022-02-04,-32.74,19.31,133.97,63.92,44.7,70.04
2022-02-07,-68.45,150.42,67.5,32.05,96.55,67.02
2022-02-08,2.17,91.34,136.45,19.03,97.58,23.36
2022-02-09,-67.39,160.03,88.58,-15.14,46.25,92.72
2022-02-10,-11.24,106.23,46.26,42.82,48.98,58.35
2022-02-11,89.81,153.8,67.15,-63.05,83.41,85.67
2022-02-14,44.94,70.69,83.99,53.0,91.44,54.83
2022-02-15,-34.23,145.52,77.13,25.69,41.72,57.92
2022-02-16,125.93,97.19,26.79,-3.3,60.77,44.77
2022-02-17,-14.3,68.82,9.54,-30.26,32.4,61.7
2022-02-18,69.84,40.53,36.28,-6.2,17.26,36.91
2022-02-21,-10.88,55.99,23.98,19.8,67.43,43.1
2022-02-22,-44.74,58.06,183.32,-51.36,57.85,15.85
2022-02-23,-27.93,66.59,106.15,29.7,45.22,53.98
2022-02-24,-14.25,146.38,55.22,23.88,31.95,98.33
2022-02-25,43.2,113.08,96.61,-6.94,90.42,82.23
2022-02-28,5.61,140.32,99.26,24.99,29.04,45.37
2022-03-01,47.35,88.19,153.87,28.68,-0.29,41.65
2022-03-02,-24.32,105.85,87.01,-27.99,71.47,20.66
2022-03-03,103.57,24.59,96.34,3.19,37.38,79.32
2022-03-04,90.49,122.3,112.45,-43.36,62.26,63.81
2022-03-07,-11.74,70.29,127.94,-8.66,90.11,83.01
2022-03-08,-7.55,181.64,88.01,-67.03,27.82,15.31
2022-03-09,-14.13,133.14,122.43,0.21,22.67,25.31
2022-03-10,-87.24,96.8,104.44,0.29,10.27,33.78
2022-03-11,-138.66,28.08,105.35,6.26,20.13,89.94
2022-03-14,-13.52,158.38,81.52,-32.01,-1.88,15.55
2022-03-15,-29.37,10.72,9.74,41.74,39.48,37.89
2022-03-16,67.98,100.53,112.14,17.73,53.25,26.64
2022-03-17,-4.06,53.76,96.0,-31.85,33.95,25.63
2022-03-18,69.7,149.31,118.54,42.29,40.54,8.86
2022-03-21,28.72,50.72,93.89,16.16,79.63,58.34
2022-03-22,-49.02,134.75,57.0,-16.68,78.38,57.21
2022-03-23,102.51,71.65,104.14,67.64,77.18,45.05
2022-03-24,50.82,100.92,233.61,5.2,25.35,23.11
2022-03-25,11.44,101.64,159.06,79.71,54.86,38.57
2022-03-28,111.06,207.39,99.37,15.92,14.64,82.66
2022-03-29,-53.25,-5.03,177.04,-22.81,45.33,56.23
2022-03-30,56.85,165.57,95.07,19.2,83.63,75.82
2022-03-31,77.98,41.12,54.69,28.49,102.07,51.61
2022-04-01,38.16,105.37,122.22,-54.49,22.15,25.58
2022-04-04,73.87,134.25,123.79,-6.88,26.42,37.04
2022-04-05,-41.99,1.71,164.83,1.78,62.78,-12.24
2022-04-06,6.33,67.44,144.55,51.88,43.51,73.75
2022-04-07,21.48,21.13,-13.76,-42.68,58.89,30.31
2022-04-08,-6.2,192.62,147.03,21.79,81.19,67.39
2022-04-11,97.25,129.39,7.44,36.63,-10.44,11.93
2022-04-12,-41.54,34.41,90.6,-18.54,116.0,33.34
2022-04-13,57.96,113.58,105.31,-2.94,70.69,-12.38
2022-04-14,0.64,144.61,9.59,7.15,45.24,15.85
2022-04-15,30.19,78.47,156.97,-14.5,61.5,84.35
2022-04-18,8.97,137.37,163.77,-22.9,8.03,23.14
2022-04-19,-25.73,67.14,78.06,35.28,56.09,35.7
2022-04-20,56.61,2.03,60.13,12.54,44.76,71.38
2022-04-21,-73.2,113.41,27.77,-21.31,56.85,67.1
2022-04-22,2.43,268.31,106.49,12.35,62.71,32.26
2022-04-25,48.4,65.35,124.98,6.71,24.24,20.21
2022-04-26,-35.74,2.59,123.05,-9.88,13.28,58.95
2022-04-27,19.12,163.73,78.87,31.49,96.8,22.03
2022-04-28,-5.82,151.12,127.4,-12.86,69.78,25.38
2022-04-29,-87.98,110.01,91.13,61.0,36.38,30.51
2022-05-02,6.34,92.26,73.92,20.44,86.63,78.83
2022-05-03,44.92,192.45,93.08,10.87,19.16,23.19
2022-05-04,-9.21,138.63,107.92,53.54,47.31,87.19
2022-05-05,70.44,19.79,168.38,7.7,37.42,82.82
2022-05-06,-71.56,95.4,73.06,-25.03,38.21,43.36
2022-05-09,-1.53,91.68,79.63,-21.24,60.87,36.23
2022-05-10,40.53,36.73,101.39,20.41,63.89,10.81
2022-05-11,-15.7,210.64,49.81,19.27,41.38,61.92
2022-05-12,2.33,152.5,14.6,-22.97,15.18,27.06
2022-05-13,-30.52,18.5,165.74,45.26,99.14,81.45
2022-05-16,-47.8,115.16,14.97,-12.35,37.27,12.28
2022-05-17,33.49,172.18,144.49,21.85,94.79,59.18
2022-05-18,147.23,128.38,90.28,34.13,28.07,46.72
2022-05-19,-13.63,113.43,66.0,8.46,57.38,25.22
2022-05-20,14.27,107.61,103.59,1.76,34.98,64.4
2022-05-23,43.21,20.19,84.03,-19.78,93.41,104.3
2022-05-24,-22.68,93.98,122.35,27.65,43.87,46.72
2022-05-25,66.49,90.48,100.28,-48.43,90.62,44.4
2022-05-26,3.32,148.36,101.34,-10.89,60.0,53.85
2022-05-27,87.28,11.45,121.19,37.02,56.68,5.49
2022-05-30,10.59,163.26,65.75,-28.16,10.16,37.26
2022-05-31,-49.65,71.89,18.51,38.12,51.51,40.34
2022-06-01,43.07,113.39,123.27,-38.55,72.16,43.58
2022-06-02,-77.12,85.73,67.58,51.47,61.21,52.76
2022-06-03,54.43,99.76,-29.26,4.46,-32.73,91.12
2022-06-06,-54.3,49.8,182.36,-1.36,25.51,51.65
2022-06-07,-52.08,106.24,73.67,27.23,29.29,67.97
2022-06-08,-43.68,33.77,242.07,-31.63,29.9,77.61
2022-06-09,50.87,85.32,80.53,48.42,20.68,40.53
2022-06-10,-19.01,62.0,105.32,22.95,69.21,5.45
2022-06-13,74.52,90.09,68.24,23.39,14.37,75.11
2022-06-14,41.59,118.56,92.29,50.79,57.19,21.99
2022-06-15,12.79,160.37,120.76,-15.9,1.21,53.14
2022-06-16,23.01,95.58,186.35,-23.6,39.37,74.58
2022-06-17,-17.38,117.6,162.02,-6.84,105.25,69.77
2022-06-20,0.02,123.46,90.08,-39.26,52.68,65.21
2022-06-21,-44.94,105.41,149.15,35.93,42.87,69.44
2022-06-22,1.02,108.76,77.87,-14.04,36.7,47.01
2022-06-23,-43.41,200.28,143.9,13.91,101.4,78.42
2022-06-24,34.07,108.77,106.71,-21.16,41.08,-43.36
2022-06-27,10.21,175.72,111.27,-18.84,31.78,52.06
2022-06-28,-0.32,162.27,4.6,-25.77,55.11,25.83
2022-06-29,47.39,94.62,112.76,26.79,15.97,-5.59
2022-06-30,-43.22,43.45,155.04,-34.58,62.01,94.2
2022-07-01,48.63,110.18,158.67,-3.24,24.86,96.07
2022-07-04,24.82,85.31,36.19,22.38,106.2,63.9
2022-07-05,-107.63,-18.23,139.1,-34.75,20.2,10.97
2022-07-06,-2.18,177.71,115.36,11.3,62.46,5.27
2022-07-07,15.9,93.17,75.81,-17.98,75.82,33.62
2022-07-08,-35.6,165.53,183.41,-42.55,53.12,62.97
2022-07-11,48.7,78.84,83.46,5.81,76.39,17.92
2022-07-12,-84.19,132.88,121.09,-27.07,48.9,31.42
2022-07-13,-37.89,69.87,126.95,-23.09,93.14,19.99
2022-07-14,-45.94,72.88,112.8,27.88,66.64,67.63
2022-07-15,75.62,143.25,190.45,-44.17,32.73,33.34
2022-07-18,24.45,104.39,123.25,-29.3,40.53,76.73
2022-07-19,-67.0,189.14,64.97,-1.0,47.83,19.53
2022-07-20,85.25,108.51,88.56,-0.92,-17.67,58.29
2022-07-21,96.44,76.19,130.41,11.05,27.87,33.42
2022-07-22,71.5,65.49,76.34,-35.8,48.28,48.5
2022-07-25,-81.66,83.35,135.71,-31.15,46.13,12.45
2022-07-26,-30.37,80.53,128.72,10.28,-39.35,22.88
2022-07-27,-1.92,173.22,43.49,-72.92,86.41,72.75
2022-07-28,13.88,94.96,61.42,-4.74,89.6,76.93
2022-07-29,33.44,78.21,67.18,-20.31,31.24,-3.54
2022-08-01,1.92,192.01,30.57,-21.14,22.12,75.87
2022-08-02,44.89,108.13,-5.77,-26.53,52.66,40.11
2022-08-03,6.33,157.76,82.73,17.56,35.99,-4.93
2022-08-04,-60.95,176.69,74.04,-11.89,44.75,30.76
2022-08-05,-10.2,97.79,222.55,52.46,68.51,45.01
2022-08-08,-57.52,181.61,166.66,-20.31,50.33,0.08
2022-08-09,-27.49,138.39,115.33,14.41,73.63,17.14
2022-08-10,42.46,54.52,89.72,-15.13,33.79,61.38
2022-08-11,62.71,67.94,24.7,28.54,41.2,56.2
2022-08-12,39.98,83.97,60.49,11.35,-21.08,32.5
2022-08-15,-66.16,73.46,130.94,-0.82,33.49,30.08
2022-08-16,-44.29,108.92,140.76,26.45,83.94,6.98
2022-08-17,29.88,100.88,167.51,20.8,26.98,65.41
2022-08-18,50.82,40.54,48.29,-11.36,53.68,105.63
2022-08-19,-83.38,179.78,60.4,33.95,50.63,38.54
2022-08-22,-76.95,102.61,89.1,-22.16,69.44,56.78
2022-08-23,-15.52,200.16,21.27,-0.88,72.87,46.24
2022-08-24,8.59,76.42,116.05,18.75,95.94,42.83
2022-08-25,18.32,35.49,146.2,-27.48,6.05,77.35
2022-08-26,-37.19,112.58,135.95,45.52,91.16,22.82
2022-08-29,70.51,160.25,68.84,-11.44,42.0,31.56
2022-08-30,-91.3,108.53,16.68,-35.63,42.0,21.84
2022-08-31,5.67,87.75,195.29,-39.9,25.78,116.03
2022-09-01,21.08,153.81,131.61,-5.7,46.56,20.41
2022-09-02,36.66,40.94,98.16,5.87,72.53,7.74
2022-09-05,0.52,72.2,143.54,-23.45,63.39,19.03
2022-09-06,52.83,125.34,76.7,46.46,112.37,68.18
2022-09-07,3.53,125.19,120.84,-6.5,65.05,12.8
2022-09-08,-83.86,1.21,89.12,-34.29,95.22,68.94
2022-09-09,-18.17,56.27,105.09,-24.63,63.75,13.8
2022-09-12,7.02,42.46,85.84,-5.97,59.23,59.59
2022-09-13,-70.74,117.68,136.79,-17.22,40.62,59.51
2022-09-14,94.57,149.29,237.99,24.88,60.51,51.45
2022-09-15,-92.52,88.2,42.81,-17.88,96.22,51.02
2022-09-16,-0.43,101.6,189.17,51.95,73.07,93.88
2022-09-19,53.48,62.42,40.28,14.14,60.57,53.69
2022-09-20,-41.75,83.2,95.44,-6.44,10.0,82.32
2022-09-21,57.21,103.9,140.32,26.38,7.38,82.69
2022-09-22,-82.24,96.73,81.97,-0.35,42.56,58.8
2022-09-23,-90.45,154.82,55.25,8.23,75.19,60.67
2022-09-26,-3.72,23.39,189.47,41.26,105.73,40.86
2022-09-27,18.82,110.89,94.73,-23.99,21.63,32.91
2022-09-28,50.87,173.56,49.11,24.1,98.78,6.02
2022-09-29,46.21,81.28,158.18,5.02,82.5,43.6
2022-09-30,54.7,107.71,141.03,-27.22,78.97,34.36
2022-10-03,61.63,145.78,45.08,-24.81,61.77,61.65
2022-10-04,27.32,139.61,48.55,45.88,39.41,84.27
2022-10-05,21.13,126.19,218.9,8.43,63.49,62.88
2022-10-06,-40.11,59.28,93.6,-11.34,13.53,46.76
2022-10-07,-84.43,54.85,89.04,42.03,79.13,1.94
2022-10-10,54.98,113.48,130.18,-27.65,21.18,90.47
2022-10-11,87.05,4.01,-21.02,-20.6,5.71,-13.16
2022-10-12,-24.78,100.73,140.16,24.88,68.5,59.09
2022-10-13,-14.5,86.67,149.2,31.39,37.63,36.15
2022-10-14,12.11,89.63,102.67,-3.31,16.28,60.34
2022-10-17,-66.66,116.27,92.0,-13.4,31.58,50.66
2022-10-18,-29.9,183.94,82.9,11.23,49.4,9.67
2022-10-19,-19.28,130.71,164.43,16.45,37.4,37.87
2022-10-20,-91.37,128.91,122.32,5.39,90.38,41.26
2022-10-21,49.12,79.61,132.52,-11.73,58.97,99.21
2022-10-24,-33.91,87.71,181.53,-24.13,57.6,84.64
2022-10-25,0.44,113.71,111.02,-7.83,24.0,-5.45
2022-10-26,-85.14,139.21,140.01,-38.92,79.2,51.13
2022-10-27,-111.68,91.15,27.34,0.5,61.85,58.09
2022-10-28,-21.42,122.83,79.55,-4.57,57.89,30.54
2022-10-31,-17.94,69.3,127.1,31.7,54.49,24.2
2022-11-01,-28.0,7.92,164.72,6.96,12.42,93.98
2022-11-02,-17.96,79.04,113.1,7.26,40.36,83.75
2022-11-03,-11.63,133.06,125.13,-32.62,41.58,-9.54
2022-11-04,-47.95,43.78,76.45,-1.59,23.2,21.19
2022-11-07,-11.3,-9.44,39.34,-46.94,56.67,100.0
2022-11-08,45.03,193.96,151.86,52.58,37.0,76.93
2022-11-09,75.43,68.38,112.33,-13.94,18.23,-5.03
2022-11-10,82.12,60.49,84.56,-3.15,48.86,69.56
2022-11-11,-54.55,91.77,90.93,-27.58,37.91,94.35
2022-11-14,-4.83,101.69,155.01,28.63,76.99,102.8
2022-11-15,-22.84,80.75,98.79,32.03,81.17,42.54
2022-11-16,-24.19,88.04,37.63,-4.12,46.23,33.39
2022-11-17,76.64,118.64,99.42,49.49,23.72,86.21
2022-11-18,-22.38,5.09,69.46,11.59,-12.97,59.98
2022-11-21,-30.97,57.73,92.58,38.57,-8.61,-1.3
2022-11-22,-49.11,125.29,62.47,-47.9,35.88,61.98
2022-11-23,-18.46,34.32,175.05,-8.25,65.23,92.13
2022-11-24,-39.5,145.59,118.23,-24.95,52.12,20.14
2022-11-25,2.57,90.44,77.62,-6.62,52.28,85.77
2022-11-28,-17.23,113.51,55.68,2.11,68.79,83.26
2022-11-29,83.53,126.48,224.95,-15.9,104.91,8.46
2022-11-30,33.01,107.52,206.46,-12.24,11.48,44.67
2022-12-01,-71.17,90.5,79.54,-2.0,17.3,69.93
2022-12-02,-9.68,73.51,15.82,41.59,71.62,8.07
2022-12-05,15.65,85.65,62.94,-5.19,28.51,63.16
2022-12-06,37.76,107.79,142.94,-28.62,59.17,48.67
2022-12-07,-64.94,122.43,178.74,19.52,52.81,84.91
2022-12-08,-65.03,30.39,146.94,45.51,48.06,39.14
2022-12-09,-24.75,112.75,102.49,56.9,36.23,41.49
2022-12-12,38.53,71.9,30.59,-24.52,5.63,-17.25
2022-12-13,22.72,135.97,85.82,5.4,54.63,20.78
2022-12-14,19.94,46.61,127.88,38.63,-4.2,45.91
2022-12-15,-114.54,197.75,77.25,38.76,93.5,32.24
2022-12-16,-145.91,112.25,31.74,-21.45,43.12,76.88
2022-12-19,-38.4,120.11,160.97,23.47,81.94,46.96
2022-12-20,-11.04,189.47,57.27,-6.58,33.89,32.07
2022-12-21,-16.23,50.1,66.69,-29.34,77.73,-8.87
2022-12-22,2.9,106.76,170.95,-44.35,28.05,84.26
2022-12-23,-69.74,116.42,16.99,0.1,73.31,24.62
2022-12-26,103.53,71.79,133.1,-12.64,43.78,61.76
2022-12-27,-74.61,169.81,139.76,16.46,92.44,74.93
2022-12-28,35.86,40.95,190.45,20.79,15.46,50.96
2022-12-29,58.08,104.65,59.68,-62.22,84.61,42.28
2022-12-30,-81.09,60.36,146.39,-19.2,24.63,102.5
2023-01-02,-27.26,121.26,111.33,-28.29,27.95,31.24
2023-01-03,-2.52,97.69,101.16,-14.5,-14.39,76.54
2023-01-04,-31.73,87.58,79.86,29.09,45.85,84.51
2023-01-05,-77.89,37.83,-53.72,2.28,101.96,95.84
2023-01-06,-1.81,66.56,92.94,-3.97,56.53,12.07
2023-01-09,-24.45,158.78,51.77,-14.05,41.58,21.19
2023-01-10,-38.66,114.41,93.74,25.61,-30.55,76.04
2023-01-11,5.53,154.92,102.22,4.56,92.08,37.56
2023-01-12,11.94,155.6,110.72,-5.78,67.22,74.93
2023-01-13,-21.71,57.19,82.22,40.14,30.71,11.2
2023-01-16,-36.08,137.22,169.05,37.15,18.33,71.6
2023-01-17,-2.25,20.24,42.22,-56.99,10.98,16.07
2023-01-18,-87.34,96.22,49.87,-26.32,34.39,-24.1
2023-01-19,-59.04,131.44,225.87,6.02,27.49,36.12
2023-01-20,12.1,149.84,67.72,-23.43,26.71,48.57
2023-01-23,5.83,96.72,132.23,-17.31,48.44,37.44
2023-01-24,15.51,-4.45,41.74,15.3,-31.66,29.62
2023-01-25,-61.46,68.1,155.14,-2.03,47.14,62.18
2023-01-26,-6.13,87.59,171.62,-69.04,59.54,57.24
2023-01-27,-63.09,119.5,150.08,20.97,32.02,55.46
2023-01-30,-19.95,76.83,47.98,10.83,77.33,65.85
2023-01-31,5.0,85.9,125.26,-40.42,33.87,33.69
2023-02-01,-92.69,73.59,50.05,8.84,26.96,52.42
2023-02-02,-23.01,88.37,126.91,26.32,28.0,52.58
2023-02-03,-46.5,10.27,168.74,58.09,63.11,23.36
2023-02-06,-10.75,151.59,169.42,-42.25,80.28,92.34
2023-02-07,71.24,61.08,206.39,-3.41,51.58,81.76
2023-02-08,-29.96,192.85,67.9,18.22,21.2,71.12
2023-02-09,8.99,6.31,181.12,-27.4,136.64,76.55
2023-02-10,41.98,105.53,149.53,-1.29,68.0,3.22
2023-02-13,-54.76,47.82,173.85,-17.2,51.41,47.56
2023-02-14,-30.45,106.37,15.74,19.22,48.29,7.97
2023-02-15,6.12,114.54,160.41,43.91,57.56,52.2
2023-02-16,-16.74,32.15,153.32,-45.33,23.04,36.68
2023-02-17,1.18,1.58,71.24,-36.12,48.17,42.31
2023-02-20,5.26,105.0,120.26,-47.4,62.04,58.69
2023-02-21,-27.54,72.25,147.32,-24.25,68.4,67.62
2023-02-22,-80.3,-59.25,152.41,-46.31,2.02,83.78
2023-02-23,-84.97,43.09,98.64,-43.91,77.1,46.79
2023-02-24,-45.07,12.9,66.68,14.69,79.5,53.26
2023-02-27,13.85,80.7,144.08,-1.99,41.48,72.88
2023-02-28,43.03,96.77,88.93,-48.63,62.49,101.35
2023-03-01,-27.31,98.55,67.51,-28.58,24.76,7.62
2023-03-02,-62.84,110.94,62.12,16.59,39.66,36.32
2023-03-03,-65.92,140.57,161.22,-26.85,7.57,-4.32
2023-03-06,-18.0,80.39,24.6,-29.1,41.24,23.19
2023-03-07,-55.61,137.04,42.13,-22.26,61.71,78.06
2023-03-08,-30.08,72.38,182.73,29.15,5.43,3.34
