date,HIBOR_Overnight
2017-12-25,2.6049
2017-12-26,6.447
2017-12-27,2.1847
2017-12-28,2.2159
2017-12-29,3.2229
2018-01-01,0.5836
2018-01-02,2.5724
2018-01-03,2.9611
2018-01-04,2.491
2018-01-05,4.253
2018-01-08,4.842
2018-01-09,0.9459
2018-01-10,1.8374
2018-01-11,6.9286
2018-01-12,1.7384
2018-01-15,3.4269
2018-01-16,0.5763
2018-01-17,4.4541
2018-01-18,2.1862
2018-01-19,5.9799
2018-01-22,4.1969
2018-01-23,2.5805
2018-01-24,2.8771
2018-01-25,2.0644
2018-01-26,-0.1074
2018-01-29,3.6606
2018-01-30,4.4774
2018-01-31,5.5519
2018-02-01,3.4949
2018-02-02,2.0256
2018-02-05,2.813
2018-02-06,4.9372
2018-02-07,4.1225
2018-02-08,0.4753
2018-02-09,-0.3914
2018-02-12,1.2688
2018-02-13,2.2131
2018-02-14,6.1544
2018-02-15,4.1595
2018-02-16,1.2444
2018-02-19,6.2503
2018-02-20,2.4527
2018-02-21,4.0923
2018-02-22,1.759
2018-02-23,2.6097
2018-02-26,3.184
2018-02-27,3.6399
2018-02-28,3.1902
2018-03-01,4.6089
2018-03-02,2.9099
2018-03-05,3.786
2018-03-06,1.2548
2018-03-07,-1.8612
2018-03-08,2.3938
2018-03-09,4.0441
2018-03-12,1.8948
2018-03-13,2.6962
2018-03-14,3.8106
2018-03-15,2.4883
2018-03-16,1.1622
2018-03-19,2.0493
2018-03-20,1.5391
2018-03-21,5.9284
2018-03-22,3.8792
2018-03-23,2.9584
2018-03-26,2.5789
2018-03-27,4.1927
2018-03-28,4.4067
2018-03-29,1.5056
2018-03-30,4.0256
2018-04-02,4.1186
2018-04-03,1.2859
2018-04-04,1.903
2018-04-05,1.5425
2018-04-06,3.0982
2018-04-09,2.5795
2018-04-10,0.8822
2018-04-11,3.8414
2018-04-12,1.8904
2018-04-13,0.8666
2018-04-16,5.0571
2018-04-17,5.3109
2018-04-18,3.1991
2018-04-19,4.7759
2018-04-20,4.498
2018-04-23,2.5784
2018-04-24,6.8351
2018-04-25,4.0107
2018-04-26,3.7681
2018-04-27,3.3585
2018-04-30,2.7138
2018-05-01,1.9502
2018-05-02,2.2585
2018-05-03,2.992
2018-05-04,5.2185
2018-05-07,3.2079
2018-05-08,2.5789
2018-05-09,3.8808
2018-05-10,4.7455
2018-05-11,4.9937
2018-05-14,1.2235
2018-05-15,3.5375
2018-05-16,1.5054
2018-05-17,1.8531
2018-05-18,3.8364
2018-05-21,2.8693
2018-05-22,4.1659
2018-05-23,2.743
2018-05-24,3.3448
2018-05-25,3.859
2018-05-28,0.9985
2018-05-29,3.1428
2018-05-30,4.0235
2018-05-31,5.2681
2018-06-01,0.8394
2018-06-04,4.9188
2018-06-05,1.9855
2018-06-06,2.6957
2018-06-07,4.9115
2018-06-08,3.3382
2018-06-11,4.219
2018-06-12,1.5664
2018-06-13,4.6352
2018-06-14,3.0419
2018-06-15,3.3017
2018-06-18,2.7128
2018-06-19,4.2416
2018-06-20,2.1798
2018-06-21,3.827
2018-06-22,1.4913
2018-06-25,-1.1168
2018-06-26,1.9196
2018-06-27,1.4353
2018-06-28,1.4181
2018-06-29,0.3608
2018-07-02,2.1057
2018-07-03,4.8113
2018-07-04,1.458
2018-07-05,3.872
2018-07-06,2.3546
2018-07-09,3.0361
2018-07-10,0.3716
2018-07-11,1.727
2018-07-12,0.4904
2018-07-13,3.9736
2018-07-16,-0.3402
2018-07-17,1.293
2018-07-18,-0.6606
2018-07-19,3.3256
2018-07-20,-1.235
2018-07-23,6.0513
2018-07-24,1.5483
2018-07-25,4.2407
2018-07-26,4.8839
2018-07-27,3.4143
2018-07-30,2.2852
2018-07-31,3.5646
2018-08-01,4.6662
2018-08-02,4.0971
2018-08-03,5.9389
2018-08-06,2.2897
2018-08-07,4.7028
2018-08-08,3.2564
2018-08-09,4.4809
2018-08-10,0.6861
2018-08-13,1.8674
2018-08-14,5.2638
2018-08-15,2.8268
2018-08-16,3.428
2018-08-17,1.7312
2018-08-20,2.6244
2018-08-21,1.1346
2018-08-22,1.3054
2018-08-23,4.0665
2018-08-24,3.7676
2018-08-27,5.7468
2018-08-28,4.2631
2018-08-29,0.1852
2018-08-30,5.1886
2018-08-31,2.2216
2018-09-03,2.6052
2018-09-04,1.2626
2018-09-05,4.9564
2018-09-06,1.9611
2018-09-07,6.3373
2018-09-10,2.9147
2018-09-11,-0.3582
2018-09-12,-0.1253
2018-09-13,4.2359
2018-09-14,2.0209
2018-09-17,2.5357
2018-09-18,3.0317
2018-09-19,1.1326
2018-09-20,1.7291
2018-09-21,3.2919
2018-09-24,1.0916
2018-09-25,4.7687
2018-09-26,2.2154
2018-09-27,3.1675
2018-09-28,2.4082
2018-10-01,1.9106
2018-10-02,3.5676
2018-10-03,4.2945
2018-10-04,1.3939
2018-10-05,4.1837
2018-10-08,1.5816
2018-10-09,4.6384
2018-10-10,5.7927
2018-10-11,-0.1811
2018-10-12,1.4836
2018-10-15,5.2945
2018-10-16,3.6952
2018-10-17,3.9951
2018-10-18,4.7344
2018-10-19,5.9982
2018-10-22,2.7962
2018-10-23,2.8814
2018-10-24,3.8444
2018-10-25,4.2869
2018-10-26,5.2743
2018-10-29,2.36
2018-10-30,4.1065
2018-10-31,1.4577
2018-11-01,3.9433
2018-11-02,2.8989
2018-11-05,0.7815
2018-11-06,4.5981
2018-11-07,4.9914
2018-11-08,4.5993
2018-11-09,0.7865
2018-11-12,4.4743
2018-11-13,2.2989
2018-11-14,3.452
2018-11-15,3.9992
2018-11-16,0.6873
2018-11-19,4.3308
2018-11-20,4.4399
2018-11-21,1.1001
2018-11-22,1.1382
2018-11-23,3.6769
2018-11-26,6.4488
2018-11-27,6.2608
2018-11-28,0.7729
2018-11-29,5.5621
2018-11-30,4.0775
2018-12-03,0.7591
2018-12-04,4.274
2018-12-05,-1.1246
2018-12-06,2.6713
2018-12-07,4.3489
2018-12-10,3.3792
2018-12-11,3.5389
2018-12-12,2.2096
2018-12-13,2.4067
2018-12-14,4.2711
2018-12-17,3.1734
2018-12-18,2.6088
2018-12-19,3.2772
2018-12-20,-0.2646
2018-12-21,3.9438
2018-12-24,0.1923
2018-12-25,1.1271
2018-12-26,4.0278
2018-12-27,3.1351
2018-12-28,3.9834
2018-12-31,-0.5371
2019-01-01,0.5966
2019-01-02,3.3296
2019-01-03,3.2229
2019-01-04,1.8098
2019-01-07,2.1244
2019-01-08,0.1153
2019-01-09,1.8459
2019-01-10,2.8636
2019-01-11,1.9833
2019-01-14,2.3456
2019-01-15,4.4462
2019-01-16,1.0328
2019-01-17,0.7279
2019-01-18,3.7692
2019-01-21,4.9464
2019-01-22,2.0863
2019-01-23,2.1262
2019-01-24,2.8318
2019-01-25,2.7937
2019-01-28,1.3246
2019-01-29,3.6464
2019-01-30,3.6941
2019-01-31,4.1138
2019-02-01,4.2227
2019-02-04,2.0851
2019-02-05,2.8775
2019-02-06,1.7613
2019-02-07,2.1342
2019-02-08,3.5973
2019-02-11,2.3901
2019-02-12,2.7641
2019-02-13,-1.2548
2019-02-14,-0.3126
2019-02-15,3.7145
2019-02-18,3.9297
2019-02-19,3.7018
2019-02-20,4.4161
2019-02-21,3.3612
2019-02-22,3.2288
2019-02-25,4.986
2019-02-26,1.1678
2019-02-27,1.727
2019-02-28,1.3314
2019-03-01,2.3062
2019-03-04,4.3494
2019-03-05,4.7246
2019-03-06,3.7232
2019-03-07,1.9278
2019-03-08,2.9247
2019-03-11,1.0405
2019-03-12,1.9708
2019-03-13,4.6994
2019-03-14,2.0616
2019-03-15,0.4993
2019-03-18,5.6863
2019-03-19,1.5727
2019-03-20,-0.8191
2019-03-21,3.4083
2019-03-22,3.2657
2019-03-25,3.3074
2019-03-26,1.816
2019-03-27,2.8783
2019-03-28,1.8318
2019-03-29,1.6388
2019-04-01,0.8959
2019-04-02,1.0803
2019-04-03,2.687
2019-04-04,2.1688
2019-04-05,5.0134
2019-04-08,2.5551
2019-04-09,1.05
2019-04-10,2.762
2019-04-11,4.6164
2019-04-12,1.6835
2019-04-15,4.1168
2019-04-16,4.3382
2019-04-17,2.163
2019-04-18,6.9981
2019-04-19,4.6296
2019-04-22,3.8404
2019-04-23,5.4679
2019-04-24,4.5801
2019-04-25,1.8025
2019-04-26,1.9028
2019-04-29,2.8819
2019-04-30,4.1092
2019-05-01,3.9251
2019-05-02,4.664
2019-05-03,0.6895
2019-05-06,4.6017
2019-05-07,0.3903
2019-05-08,1.2044
2019-05-09,2.027
2019-05-10,1.3199
2019-05-13,2.4195
2019-05-14,3.1443
2019-05-15,4.1948
2019-05-16,5.0163
2019-05-17,3.0317
2019-05-20,2.063
2019-05-21,4.173
2019-05-22,4.0016
2019-05-23,5.6585
2019-05-24,3.9698
2019-05-27,3.5655
2019-05-28,2.917
2019-05-29,5.5275
2019-05-30,4.0472
2019-05-31,5.7978
2019-06-03,4.5411
2019-06-04,0.2326
2019-06-05,1.9575
2019-06-06,2.6037
2019-06-07,4.1145
2019-06-10,2.0911
2019-06-11,3.6329
2019-06-12,1.2861
2019-06-13,5.7758
2019-06-14,2.154
2019-06-17,2.3005
2019-06-18,1.5711
2019-06-19,2.4088
2019-06-20,2.7476
2019-06-21,1.4271
2019-06-24,3.0457
2019-06-25,4.9587
2019-06-26,4.0328
2019-06-27,3.6962
2019-06-28,0.5006
2019-07-01,5.0151
2019-07-02,3.8191
2019-07-03,4.989
2019-07-04,4.6731
2019-07-05,3.1445
2019-07-08,2.3939
2019-07-09,1.9277
2019-07-10,4.4183
2019-07-11,2.9722
2019-07-12,2.5331
2019-07-15,3.7503
2019-07-16,-1.6908
2019-07-17,1.0871
2019-07-18,2.3102
2019-07-19,3.1109
2019-07-22,2.011
2019-07-23,4.8941
2019-07-24,3.4261
2019-07-25,2.1433
2019-07-26,2.7091
2019-07-29,5.8139
2019-07-30,0.8783
2019-07-31,6.031
2019-08-01,3.6109
2019-08-02,3.4135
2019-08-05,0.4336
2019-08-06,2.9247
2019-08-07,1.45
2019-08-08,4.0827
2019-08-09,4.7903
2019-08-12,3.9284
2019-08-13,3.883
2019-08-14,2.1354
2019-08-15,2.2991
2019-08-16,2.4191
2019-08-19,2.9237
2019-08-20,3.1118
2019-08-21,1.4197
2019-08-22,2.5867
2019-08-23,4.1866
2019-08-26,3.4095
2019-08-27,1.8847
2019-08-28,1.9081
2019-08-29,2.7148
2019-08-30,0.7027
2019-09-02,0.7056
2019-09-03,1.2054
2019-09-04,3.6567
2019-09-05,5.2622
2019-09-06,2.7653
2019-09-09,2.8742
2019-09-10,3.987
2019-09-11,2.1734
2019-09-12,4.1633
2019-09-13,2.9321
2019-09-16,1.1885
2019-09-17,5.8702
2019-09-18,1.249
2019-09-19,4.9947
2019-09-20,3.4906
2019-09-23,2.0291
2019-09-24,0.593
2019-09-25,1.2167
2019-09-26,4.2266
2019-09-27,4.2871
2019-09-30,2.5559
2019-10-01,1.2063
2019-10-02,2.7083
2019-10-03,4.253
2019-10-04,3.5767
2019-10-07,2.4161
2019-10-08,-0.0807
2019-10-09,1.9181
2019-10-10,2.8926
2019-10-11,5.5302
2019-10-14,3.093
2019-10-15,1.2613
2019-10-16,4.1266
2019-10-17,1.865
2019-10-18,3.6796
2019-10-21,2.6814
2019-10-22,1.4174
2019-10-23,5.2152
2019-10-24,4.2589
2019-10-25,2.3128
2019-10-28,4.6091
2019-10-29,3.9317
2019-10-30,4.6705
2019-10-31,6.8838
2019-11-01,4.5756
2019-11-04,1.4084
2019-11-05,1.9104
2019-11-06,0.2177
2019-11-07,3.1694
2019-11-08,2.4339
2019-11-11,0.6438
2019-11-12,0.6553
2019-11-13,3.7534
2019-11-14,1.7768
2019-11-15,3.127
2019-11-18,1.9615
2019-11-19,1.7204
2019-11-20,0.6135
2019-11-21,2.7042
2019-11-22,1.9335
2019-11-25,2.2446
2019-11-26,3.7738
2019-11-27,3.1329
2019-11-28,4.7421
2019-11-29,2.5669
2019-12-02,3.5821
2019-12-03,2.0194
2019-12-04,5.5675
2019-12-05,3.799
2019-12-06,3.832
2019-12-09,3.5523
2019-12-10,2.5396
2019-12-11,3.865
2019-12-12,2.2366
2019-12-13,2.5167
2019-12-16,2.1583
2019-12-17,0.4667
2019-12-18,0.8461
2019-12-19,2.6477
2019-12-20,5.1969
2019-12-23,4.505
2019-12-24,3.9121
2019-12-25,1.3123
2019-12-26,3.3411
2019-12-27,4.2342
2019-12-30,5.2499
2019-12-31,4.816
2020-01-01,3.678
2020-01-02,0.7846
2020-01-03,5.7219
2020-01-06,3.9385
2020-01-07,1.1142
2020-01-08,3.1319
2020-01-09,2.4577
2020-01-10,6.2672
2020-01-13,3.1793
2020-01-14,3.928
2020-01-15,2.3277
2020-01-16,3.4889
2020-01-17,3.4591
2020-01-20,2.564
2020-01-21,2.4831
2020-01-22,2.8338
2020-01-23,2.0973
2020-01-24,3.6457
2020-01-27,4.1206
2020-01-28,0.5051
2020-01-29,4.2799
2020-01-30,2.1667
2020-01-31,3.7353
2020-02-03,1.6225
2020-02-04,1.1986
2020-02-05,1.6112
2020-02-06,2.03
2020-02-07,4.7302
2020-02-10,3.8602
2020-02-11,3.4528
2020-02-12,3.7073
2020-02-13,3.6645
2020-02-14,3.0343
2020-02-17,2.1424
2020-02-18,0.904
2020-02-19,3.6293
2020-02-20,1.3139
2020-02-21,1.6158
2020-02-24,4.1063
2020-02-25,0.8851
2020-02-26,3.0644
2020-02-27,2.1104
2020-02-28,3.3264
2020-03-02,1.5823
2020-03-03,2.6494
2020-03-04,0.3152
2020-03-05,0.1812
2020-03-06,0.4424
2020-03-09,1.0616
2020-03-10,3.461
2020-03-11,3.9387
2020-03-12,1.4852
2020-03-13,2.9173
2020-03-16,4.3772
2020-03-17,0.675
2020-03-18,3.274
2020-03-19,5.1948
2020-03-20,1.9733
2020-03-23,2.0371
2020-03-24,1.2089
2020-03-25,4.7184
2020-03-26,1.4165
2020-03-27,4.9741
2020-03-30,2.8674
2020-03-31,3.5412
2020-04-01,2.3941
2020-04-02,4.0163
2020-04-03,1.5287
2020-04-06,1.749
2020-04-07,3.2784
2020-04-08,1.6163
2020-04-09,2.4852
2020-04-10,1.261
2020-04-13,2.7156
2020-04-14,4.9355
2020-04-15,2.9205
2020-04-16,2.5041
2020-04-17,2.5552
2020-04-20,2.5602
2020-04-21,5.6253
2020-04-22,3.1726
2020-04-23,1.4564
2020-04-24,2.7841
2020-04-27,3.8529
2020-04-28,1.9543
2020-04-29,3.7773
2020-04-30,1.5063
2020-05-01,3.4077
2020-05-04,1.6711
2020-05-05,0.0561
2020-05-06,4.2903
2020-05-07,2.8606
2020-05-08,2.7681
2020-05-11,4.6847
2020-05-12,5.0672
2020-05-13,2.1065
2020-05-14,4.1175
2020-05-15,5.5427
2020-05-18,4.4288
2020-05-19,3.5057
2020-05-20,1.8931
2020-05-21,3.9282
2020-05-22,4.4343
2020-05-25,1.8642
2020-05-26,5.3421
2020-05-27,0.8371
2020-05-28,4.2575
2020-05-29,1.4927
2020-06-01,2.0517
2020-06-02,2.772
2020-06-03,5.5904
2020-06-04,3.6817
2020-06-05,1.7302
2020-06-08,4.6461
2020-06-09,1.6783
2020-06-10,1.7142
2020-06-11,2.8047
2020-06-12,3.0626
2020-06-15,4.6477
2020-06-16,1.6165
2020-06-17,3.9164
2020-06-18,4.0356
2020-06-19,3.0888
2020-06-22,3.8313
2020-06-23,1.4143
2020-06-24,2.9309
2020-06-25,3.0773
2020-06-26,6.0161
2020-06-29,3.853
2020-06-30,5.8703
2020-07-01,1.1543
2020-07-02,2.344
2020-07-03,4.4012
2020-07-06,3.376
2020-07-07,2.6741
2020-07-08,5.7389
2020-07-09,6.6711
2020-07-10,3.2873
2020-07-13,7.0032
2020-07-14,1.3044
2020-07-15,3.6094
2020-07-16,1.1293
2020-07-17,1.5346
2020-07-20,2.4543
2020-07-21,4.5422
2020-07-22,2.4736
2020-07-23,4.2235
2020-07-24,1.7457
2020-07-27,4.005
2020-07-28,2.9482
2020-07-29,5.3408
2020-07-30,0.3607
2020-07-31,3.6624
2020-08-03,4.1458
2020-08-04,0.9732
2020-08-05,3.7154
2020-08-06,3.9531
2020-08-07,4.5621
2020-08-10,2.3084
2020-08-11,4.5146
2020-08-12,3.9929
2020-08-13,2.8125
2020-08-14,2.3148
2020-08-17,2.5618
2020-08-18,3.8178
2020-08-19,3.4794
2020-08-20,1.7521
2020-08-21,1.504
2020-08-24,2.4687
2020-08-25,4.1262
2020-08-26,0.6121
2020-08-27,1.8147
2020-08-28,5.3076
2020-08-31,2.3521
2020-09-01,1.7697
2020-09-02,3.5305
2020-09-03,0.4788
2020-09-04,0.9254
2020-09-07,0.762
2020-09-08,2.8448
2020-09-09,2.7957
2020-09-10,6.0989
2020-09-11,3.2551
2020-09-14,4.6732
2020-09-15,3.7679
2020-09-16,5.956
2020-09-17,4.4468
2020-09-18,4.6988
2020-09-21,5.4629
2020-09-22,2.2302
2020-09-23,3.353
2020-09-24,3.5474
2020-09-25,5.004
2020-09-28,2.5867
2020-09-29,4.1565
2020-09-30,5.5855
2020-10-01,5.8425
2020-10-02,3.6213
2020-10-05,4.5865
2020-10-06,3.7725
2020-10-07,0.3901
2020-10-08,2.9833
2020-10-09,2.1591
2020-10-12,4.8529
2020-10-13,1.7305
2020-10-14,5.5445
2020-10-15,5.4041
2020-10-16,2.1925
2020-10-19,1.1558
2020-10-20,1.3162
2020-10-21,-0.0723
2020-10-22,1.5945
2020-10-23,3.2716
2020-10-26,2.71
2020-10-27,2.8106
2020-10-28,3.6834
2020-10-29,4.5531
2020-10-30,4.3039
2020-11-02,-0.5643
2020-11-03,1.7074
2020-11-04,3.1897
2020-11-05,3.4861
2020-11-06,-0.1128
2020-11-09,1.0963
2020-11-10,1.7978
2020-11-11,3.101
2020-11-12,4.2896
2020-11-13,5.5917
2020-11-16,2.5638
2020-11-17,5.4129
2020-11-18,1.7363
2020-11-19,1.9259
2020-11-20,2.0425
2020-11-23,3.1919
2020-11-24,4.1196
2020-11-25,4.0412
2020-11-26,2.1939
2020-11-27,3.1011
2020-11-30,3.2573
2020-12-01,4.3688
2020-12-02,3.3451
2020-12-03,4.663
2020-12-04,2.5078
2020-12-07,3.8689
2020-12-08,1.2934
2020-12-09,1.1253
2020-12-10,3.8275
2020-12-11,3.3401
2020-12-14,2.3994
2020-12-15,5.3539
2020-12-16,3.4996
2020-12-17,2.2591
2020-12-18,3.4381
2020-12-21,3.9803
2020-12-22,0.2073
2020-12-23,1.373
2020-12-24,5.2145
2020-12-25,1.6716
2020-12-28,3.5483
2020-12-29,2.7229
2020-12-30,1.9806
2020-12-31,3.9605
2021-01-01,3.9956
2021-01-04,1.5746
2021-01-05,2.9986
2021-01-06,1.816
2021-01-07,2.2375
2021-01-08,4.055
2021-01-11,1.5452
2021-01-12,4.9288
2021-01-13,5.0109
2021-01-14,3.1185
2021-01-15,3.3703
2021-01-18,3.9228
2021-01-19,3.5542
2021-01-20,1.9145
2021-01-21,4.9825
2021-01-22,2.8691
2021-01-25,5.8508
2021-01-26,1.3839
2021-01-27,3.2265
2021-01-28,3.0029
2021-01-29,3.5098
2021-02-01,1.0965
2021-02-02,3.3976
2021-02-03,6.9572
2021-02-04,3.4352
2021-02-05,3.8278
2021-02-08,2.0312
2021-02-09,3.3096
2021-02-10,3.1515
2021-02-11,1.9549
2021-02-12,5.0903
2021-02-15,3.8321
2021-02-16,2.2723
2021-02-17,0.7541
2021-02-18,2.4989
2021-02-19,3.0972
2021-02-22,4.4516
2021-02-23,3.1473
2021-02-24,4.6516
2021-02-25,5.1328
2021-02-26,1.9124
2021-03-01,4.3396
2021-03-02,3.3999
2021-03-03,2.4898
2021-03-04,3.81
2021-03-05,2.537
2021-03-08,1.5254
2021-03-09,0.8937
2021-03-10,2.8816
2021-03-11,0.4193
2021-03-12,3.1638
2021-03-15,1.5243
2021-03-16,-0.908
2021-03-17,0.524
2021-03-18,4.5723
2021-03-19,3.2961
2021-03-22,1.992
2021-03-23,5.2945
2021-03-24,5.1261
2021-03-25,2.8458
2021-03-26,1.2896
2021-03-29,2.2095
2021-03-30,3.7711
2021-03-31,3.0903
2021-04-01,0.9579
2021-04-02,5.0778
2021-04-05,4.1685
2021-04-06,4.4838
2021-04-07,0.6223
2021-04-08,1.6803
2021-04-09,0.1068
2021-04-12,2.6549
2021-04-13,2.6679
2021-04-14,2.2251
2021-04-15,1.5424
2021-04-16,1.4125
2021-04-19,3.5936
2021-04-20,5.0693
2021-04-21,-0.5993
2021-04-22,2.8981
2021-04-23,2.0716
2021-04-26,1.4326
2021-04-27,2.7168
2021-04-28,0.8705
2021-04-29,2.053
2021-04-30,3.5677
2021-05-03,0.785
2021-05-04,2.6303
2021-05-05,5.0771
2021-05-06,-0.066
2021-05-07,1.7047
2021-05-10,3.4139
2021-05-11,3.2966
2021-05-12,2.7575
2021-05-13,2.2434
2021-05-14,3.2107
2021-05-17,5.3993
2021-05-18,3.3429
2021-05-19,2.5259
2021-05-20,3.0137
2021-05-21,2.9878
2021-05-24,2.2244
2021-05-25,0.7386
2021-05-26,1.1899
2021-05-27,2.4033
2021-05-28,2.6743
2021-05-31,5.1286
2021-06-01,3.5266
2021-06-02,0.8442
2021-06-03,4.7145
2021-06-04,4.4399
2021-06-07,0.7394
2021-06-08,3.907
2021-06-09,2.787
2021-06-10,3.8204
2021-06-11,2.1609
2021-06-14,2.5184
2021-06-15,2.7064
2021-06-16,4.1932
2021-06-17,4.8827
2021-06-18,3.0063
2021-06-21,2.1392
2021-06-22,5.4067
2021-06-23,6.4326
2021-06-24,3.0087
2021-06-25,1.5784
2021-06-28,3.6549
2021-06-29,3.6833
2021-06-30,4.9859
2021-07-01,1.6143
2021-07-02,3.5882
2021-07-05,4.4269
2021-07-06,5.2619
2021-07-07,2.361
2021-07-08,7.429
2021-07-09,1.382
2021-07-12,6.0384
2021-07-13,3.8505
2021-07-14,5.7116
2021-07-15,6.6011
2021-07-16,3.1806
2021-07-19,2.5761
2021-07-20,3.4223
2021-07-21,5.2156
2021-07-22,2.8415
2021-07-23,3.7414
2021-07-26,5.0139
2021-07-27,3.132
2021-07-28,4.8969
2021-07-29,6.3598
2021-07-30,2.7214
2021-08-02,3.013
2021-08-03,3.2722
2021-08-04,1.8767
2021-08-05,2.9119
2021-08-06,0.6691
2021-08-09,3.61
2021-08-10,3.7633
2021-08-11,-1.2181
2021-08-12,1.1214
2021-08-13,2.8544
2021-08-16,3.063
2021-08-17,4.0575
2021-08-18,-0.1976
2021-08-19,3.817
2021-08-20,4.9465
2021-08-23,3.4066
2021-08-24,3.0621
2021-08-25,2.4996
2021-08-26,0.8661
2021-08-27,2.3766
2021-08-30,4.2656
2021-08-31,4.286
2021-09-01,4.1406
2021-09-02,4.3462
2021-09-03,2.2448
2021-09-06,-1.6471
2021-09-07,3.6898
2021-09-08,5.4179
2021-09-09,1.2651
2021-09-10,5.014
2021-09-13,1.1555
2021-09-14,3.8296
2021-09-15,1.6738
2021-09-16,4.6252
2021-09-17,3.2058
2021-09-20,0.6366
2021-09-21,4.0972
2021-09-22,0.2507
2021-09-23,0.915
2021-09-24,-0.1394
2021-09-27,4.6367
2021-09-28,1.4008
2021-09-29,1.5912
2021-09-30,0.6139
2021-10-01,3.6208
2021-10-04,4.7845
2021-10-05,4.1075
2021-10-06,4.2625
2021-10-07,2.0557
2021-10-08,4.4559
2021-10-11,2.1395
2021-10-12,0.845
2021-10-13,3.0384
2021-10-14,1.9951
2021-10-15,3.8047
2021-10-18,2.0865
2021-10-19,4.2839
2021-10-20,1.6207
2021-10-21,2.765
2021-10-22,4.6427
2021-10-25,2.7179
2021-10-26,2.4262
2021-10-27,3.6016
2021-10-28,2.0327
2021-10-29,5.4193
2021-11-01,4.348
2021-11-02,0.2084
2021-11-03,2.1612
2021-11-04,5.1923
2021-11-05,4.4806
2021-11-08,7.0735
2021-11-09,4.9874
2021-11-10,0.1379
2021-11-11,3.1684
2021-11-12,6.0925
2021-11-15,1.9244
2021-11-16,4.231
2021-11-17,4.0158
2021-11-18,2.3336
2021-11-19,0.9778
2021-11-22,4.2595
2021-11-23,2.1555
2021-11-24,3.2583
2021-11-25,3.6577
2021-11-26,1.6542
2021-11-29,3.4908
2021-11-30,2.9335
2021-12-01,5.4513
2021-12-02,4.6581
2021-12-03,4.0813
2021-12-06,-0.2752
2021-12-07,4.5827
2021-12-08,2.5434
2021-12-09,2.2524
2021-12-10,4.2333
2021-12-13,4.8933
2021-12-14,3.5907
2021-12-15,4.6047
2021-12-16,0.3762
2021-12-17,2.749
2021-12-20,3.4315
2021-12-21,2.4901
2021-12-22,1.9773
2021-12-23,3.413
2021-12-24,2.7436
2021-12-27,2.8349
2021-12-28,4.5841
2021-12-29,2.9441
2021-12-30,2.6767
2021-12-31,3.1648
2022-01-03,1.5685
2022-01-04,2.302
2022-01-05,4.6782
2022-01-06,1.3167
2022-01-07,2.138
2022-01-10,1.8179
2022-01-11,2.0598
2022-01-12,4.9517
2022-01-13,5.1983
2022-01-14,4.7276
2022-01-17,2.2181
2022-01-18,4.1338
2022-01-19,3.2232
2022-01-20,5.4456
2022-01-21,4.231
2022-01-24,0.018
2022-01-25,5.073
2022-01-26,2.5059
2022-01-27,3.5551
2022-01-28,3.1175
2022-01-31,5.5866
2022-02-01,1.3901
2022-02-02,1.8724
2022-02-03,2.6455
2022-02-04,1.2782
2022-02-07,3.4745
2022-02-08,1.8194
2022-02-09,0.7158
2022-02-10,2.8524
2022-02-11,3.1809
2022-02-14,3.7725
2022-02-15,2.4116
2022-02-16,0.4199
2022-02-17,2.5751
2022-02-18,3.387
2022-02-21,2.4282
2022-02-22,1.2714
2022-02-23,1.9712
2022-02-24,1.7307
2022-02-25,0.397
2022-02-28,0.9112
2022-03-01,3.6377
2022-03-02,4.1593
2022-03-03,3.0089
2022-03-04,2.1567
2022-03-07,3.4797
2022-03-08,4.0178
2022-03-09,0.5741
2022-03-10,3.6563
2022-03-11,2.6398
2022-03-14,3.5349
2022-03-15,3.6535
2022-03-16,3.1105
2022-03-17,0.4766
2022-03-18,3.2939
2022-03-21,1.5183
2022-03-22,1.9259
2022-03-23,6.802
2022-03-24,3.0675
2022-03-25,4.6908
2022-03-28,3.5965
2022-03-29,4.0294
2022-03-30,5.136
2022-03-31,4.4019
2022-04-01,1.7669
2022-04-04,1.6343
2022-04-05,6.145
2022-04-06,2.0414
2022-04-07,5.2914
2022-04-08,3.1463
2022-04-11,4.1758
2022-04-12,2.6822
2022-04-13,1.8313
2022-04-14,3.0527
2022-04-15,2.5319
2022-04-18,4.8447
2022-04-19,2.9753
2022-04-20,5.5382
2022-04-21,4.3939
2022-04-22,4.4429
2022-04-25,2.315
2022-04-26,4.5107
2022-04-27,3.6056
2022-04-28,5.0155
2022-04-29,3.1668
2022-05-02,2.4891
2022-05-03,5.0527
2022-05-04,0.4927
2022-05-05,1.2209
2022-05-06,2.4804
2022-05-09,2.24
2022-05-10,3.1367
2022-05-11,4.5749
2022-05-12,5.0936
2022-05-13,3.1784
2022-05-16,5.0247
2022-05-17,5.2975
2022-05-18,3.2615
2022-05-19,0.923
2022-05-20,3.9079
2022-05-23,2.9583
2022-05-24,2.2878
2022-05-25,3.5216
2022-05-26,1.8584
2022-05-27,5.1469
2022-05-30,0.896
2022-05-31,2.3187
2022-06-01,1.3128
2022-06-02,1.4179
2022-06-03,2.128
2022-06-06,3.5662
2022-06-07,3.5047
2022-06-08,3.4822
2022-06-09,4.2226
2022-06-10,2.5316
2022-06-13,4.0032
2022-06-14,2.1059
2022-06-15,2.7861
2022-06-16,4.1812
2022-06-17,4.6432
2022-06-20,2.4045
2022-06-21,1.3711
2022-06-22,0.4185
