date,美债3m,美债2y,美债10y
2002-06-18,3.5488,2.0515,5.933
2002-06-19,5.579,3.8914,2.8088
2002-06-20,2.7579,2.9284,2.9837
2002-06-21,1.994,2.6067,2.7572
2002-06-24,2.287,3.7588,2.8249
2002-06-25,3.4229,2.641,6.2391
2002-06-26,-0.096,-0.1944,3.6343
2002-06-27,2.7466,-0.6754,3.8328
2002-06-28,1.9143,4.5269,5.1616
2002-07-01,5.2717,4.4763,1.5047
2002-07-02,2.2387,5.2648,4.079
2002-07-03,5.0018,2.979,2.3547
2002-07-04,0.8444,1.4488,3.5584
2002-07-05,3.3809,2.4965,3.1204
2002-07-08,2.9791,3.0137,3.043
2002-07-09,1.1964,1.7916,4.3384
2002-07-10,2.7661,4.9783,4.3318
2002-07-11,4.3188,5.6874,3.6703
2002-07-12,2.0143,3.5739,4.556
2002-07-15,-0.0379,2.987,2.6971
2002-07-16,2.4737,1.446,5.0224
2002-07-17,1.1464,4.8557,3.6907
2002-07-18,1.9865,3.0916,3.2745
2002-07-19,2.3776,2.653,2.8079
2002-07-22,-0.0585,3.5774,3.6379
2002-07-23,0.0765,2.2971,6.806
2002-07-24,3.2231,3.1763,3.905
2002-07-25,1.7159,1.269,2.2834
2002-07-26,-1.3471,4.3045,5.3782
2002-07-29,3.6773,2.8747,3.2921
2002-07-30,2.9086,4.3906,4.4256
2002-07-31,1.4292,2.7586,3.0915
2002-08-01,0.5248,2.8366,5.9212
2002-08-02,3.7537,1.5452,3.1139
2002-08-05,3.024,3.9117,6.0968
2002-08-06,6.0739,1.949,2.4261
2002-08-07,3.1303,2.4163,3.5606
2002-08-08,3.0816,3.0013,6.1
2002-08-09,2.2496,3.1455,4.2523
2002-08-12,3.7252,0.9527,7.4072
2002-08-13,3.4376,2.723,3.5963
2002-08-14,4.3776,3.9543,4.3856
2002-08-15,1.718,2.546,6.8577
2002-08-16,1.8469,2.7303,1.7291
2002-08-19,1.7813,3.1949,1.5434
2002-08-20,3.6862,2.8488,2.8067
2002-08-21,4.7476,1.7634,5.2201
2002-08-22,1.8117,2.9564,1.5852
2002-08-23,1.8628,4.1929,4.8956
2002-08-26,2.9711,1.7386,4.7901
2002-08-27,2.1314,2.5506,7.0216
2002-08-28,3.9281,1.342,5.5682
2002-08-29,-0.8777,4.1297,4.5461
2002-08-30,1.2599,2.8892,6.0387
2002-09-02,1.3264,1.9798,4.8084
2002-09-03,-0.9805,3.1107,3.3099
2002-09-04,1.0545,1.5557,2.2831
2002-09-05,1.1273,1.7598,3.146
2002-09-06,2.1983,1.2478,3.9399
2002-09-09,4.1694,1.7199,4.2625
2002-09-10,2.1324,4.6288,0.7972
2002-09-11,0.9538,2.1203,3.6707
2002-09-12,2.4146,3.5595,4.0429
2002-09-13,4.0738,1.9964,4.8213
2002-09-16,1.0361,3.9114,6.4402
2002-09-17,1.1341,1.7687,4.2785
2002-09-18,3.3378,3.0471,2.6357
2002-09-19,2.1677,3.0634,1.2729
2002-09-20,3.4712,5.7934,5.0305
2002-09-23,2.4795,3.7565,2.6964
2002-09-24,3.5525,2.2885,5.3003
2002-09-25,0.9474,3.8221,6.0961
2002-09-26,2.4819,5.5658,1.6839
2002-09-27,2.184,1.0444,4.8308
2002-09-30,0.6762,1.989,5.9389
2002-10-01,0.1548,2.7157,5.5286
2002-10-02,3.5286,2.4995,0.8554
2002-10-03,1.9736,2.6007,2.7195
2002-10-04,0.9666,1.4349,2.0797
2002-10-07,2.3557,4.6847,4.7852
2002-10-08,4.192,1.2929,4.62
2002-10-09,-0.9211,2.7597,-0.0468
2002-10-10,0.255,4.255,3.5488
2002-10-11,1.1157,2.9638,5.2011
2002-10-14,4.6918,1.8247,4.222
2002-10-15,2.9239,1.3816,4.2194
2002-10-16,3.651,2.724,3.4525
2002-10-17,0.7898,2.0916,2.4116
2002-10-18,0.8207,3.2463,3.9744
2002-10-21,3.1717,1.3183,4.0781
2002-10-22,2.5874,3.9756,4.9229
2002-10-23,3.3231,3.1387,5.0447
2002-10-24,2.2185,3.2278,4.1288
2002-10-25,2.9172,4.7293,5.6424
2002-10-28,2.7372,2.4746,3.4376
2002-10-29,3.6667,2.129,1.834
2002-10-30,3.7105,2.3427,4.7156
2002-10-31,0.0702,2.769,4.1896
2002-11-01,-0.8709,2.8908,4.7454
2002-11-04,4.0026,2.0032,2.1033
2002-11-05,4.2816,0.5723,6.6862
2002-11-06,0.9691,2.3269,5.0658
2002-11-07,-0.2898,3.4318,3.568
2002-11-08,2.6486,3.1635,2.5968
2002-11-11,3.8963,4.4395,5.6157
2002-11-12,5.1964,5.3466,2.3473
2002-11-13,3.2744,3.9112,7.392
2002-11-14,1.9424,4.659,3.0802
2002-11-15,1.1603,3.9201,6.5808
2002-11-18,2.5172,5.0519,3.7233
2002-11-19,2.0511,5.221,6.3711
2002-11-20,0.9774,4.1414,2.8977
2002-11-21,5.5731,3.8477,4.0283
2002-11-22,5.1778,2.7537,5.2071
2002-11-25,4.2041,2.9504,4.9931
2002-11-26,1.1187,2.5946,5.6511
2002-11-27,3.7825,3.7455,3.2688
2002-11-28,3.4594,2.1356,4.1272
2002-11-29,3.1638,2.7707,5.8726
2002-12-02,4.3745,0.1738,2.9421
2002-12-03,3.4531,5.0677,4.8588
2002-12-04,3.61,2.7354,3.6713
2002-12-05,3.4554,3.5467,4.3088
2002-12-06,3.0112,4.7493,4.1268
2002-12-09,-0.1754,3.3604,2.8176
2002-12-10,2.6254,4.7332,3.609
2002-12-11,1.6657,1.5099,4.2174
2002-12-12,0.5802,5.8769,3.8459
2002-12-13,5.0227,4.3045,6.3591
2002-12-16,5.0935,3.251,5.5149
2002-12-17,4.5388,4.7101,4.435
2002-12-18,2.8828,1.5976,2.8553
2002-12-19,4.5259,2.6537,2.764
2002-12-20,2.5181,4.7331,6.9607
2002-12-23,2.8042,0.7595,2.4852
2002-12-24,0.8598,3.6725,4.1708
2002-12-25,3.0955,3.6386,4.5414
2002-12-26,2.5906,5.3631,3.533
2002-12-27,0.546,1.1005,2.4967
2002-12-30,2.4232,4.9316,2.8227
2002-12-31,2.3804,2.3286,3.1802
2003-01-01,5.1963,2.4636,2.9358
2003-01-02,3.8413,1.5336,5.9916
2003-01-03,2.5172,1.6946,3.9863
2003-01-06,2.8732,3.4842,3.2143
2003-01-07,2.5663,1.6652,4.1604
2003-01-08,2.1956,3.8883,5.0019
2003-01-09,0.8764,2.2044,3.4831
2003-01-10,2.2734,1.5444,5.353
2003-01-13,1.3809,2.3666,2.0933
2003-01-14,0.6245,3.404,5.757
2003-01-15,3.2668,2.6672,3.9866
2003-01-16,3.0869,3.0411,3.928
2003-01-17,-0.1801,3.8354,2.9605
2003-01-20,2.316,4.2989,2.1582
2003-01-21,3.9936,2.6279,1.5
2003-01-22,4.0888,1.7469,2.8558
2003-01-23,4.0388,3.0913,4.8815
2003-01-24,2.5584,3.5648,2.5581
2003-01-27,1.2324,1.2471,1.6773
2003-01-28,0.8745,1.9313,2.6364
2003-01-29,3.0169,2.137,3.4228
2003-01-30,3.0689,2.7506,3.4817
2003-01-31,4.431,2.0868,3.8067
2003-02-03,4.15,3.8484,5.5489
2003-02-04,2.3017,1.0738,5.8739
2003-02-05,0.6337,1.1043,7.0082
2003-02-06,2.0213,2.5993,1.5626
2003-02-07,2.8258,2.7892,2.7162
2003-02-10,2.1969,1.2544,5.0477
2003-02-11,1.6332,2.2719,3.319
2003-02-12,2.8793,2.5187,5.2912
2003-02-13,1.7441,2.528,4.3107
2003-02-14,1.5579,3.1823,6.3688
2003-02-17,2.9672,2.2061,5.5641
2003-02-18,1.897,4.7734,5.5915
2003-02-19,2.8662,3.5858,3.3822
2003-02-20,2.9098,2.0315,3.8538
2003-02-21,0.7909,3.1134,3.5421
2003-02-24,1.7781,3.1488,1.7412
2003-02-25,4.6567,4.4577,6.2077
2003-02-26,0.7569,2.2795,5.1181
2003-02-27,-0.675,3.9208,3.4825
2003-02-28,-0.2928,3.0502,5.9569
2003-03-03,2.5437,4.7899,3.0544
2003-03-04,2.5464,4.5491,1.2428
2003-03-05,2.3236,3.2364,5.5111
2003-03-06,4.3213,2.6853,2.0822
2003-03-07,-1.5093,3.6079,3.7063
2003-03-10,3.0939,2.7835,4.3092
2003-03-11,4.8422,5.0164,4.5782
2003-03-12,0.8083,3.0942,5.2726
2003-03-13,1.9303,2.5132,4.8713
2003-03-14,1.3707,2.4485,4.8248
2003-03-17,1.1585,1.5444,2.8139
2003-03-18,2.0106,3.6679,4.4414
2003-03-19,4.6412,2.016,1.7417
2003-03-20,5.2561,4.3178,6.3432
2003-03-21,1.9961,1.4485,1.8962
2003-03-24,5.3576,3.1527,3.4803
2003-03-25,2.5534,4.3803,2.0217
2003-03-26,5.1305,0.4173,2.9048
2003-03-27,2.3601,5.4219,4.0201
2003-03-28,2.6966,2.4897,3.2069
2003-03-31,3.0482,3.1693,5.7164
2003-04-01,7.2683,3.6857,4.3404
2003-04-02,3.7769,3.8714,3.3056
2003-04-03,1.4391,3.3287,3.7996
2003-04-04,3.9535,4.1969,5.8296
2003-04-07,1.9573,3.6229,5.3633
2003-04-08,1.7654,5.1131,2.2918
2003-04-09,3.8629,3.6268,2.979
2003-04-10,2.5466,5.3576,4.7122
2003-04-11,2.9179,4.0813,4.53
2003-04-14,2.521,0.8331,2.4244
2003-04-15,3.0049,6.1333,5.1237
2003-04-16,3.1374,2.3108,2.6637
2003-04-17,-0.4055,4.7947,5.9557
2003-04-18,3.4999,3.0322,4.7942
2003-04-21,1.027,4.2733,2.3021
2003-04-22,0.3366,2.1738,3.2064
2003-04-23,2.4124,3.7509,3.1803
2003-04-24,2.626,2.6962,4.2398
2003-04-25,1.4597,4.8948,3.694
2003-04-28,3.7465,3.5264,2.2818
2003-04-29,0.4867,4.1231,1.9086
2003-04-30,1.8896,0.4031,4.8235
2003-05-01,1.6227,2.8973,4.4294
2003-05-02,2.4301,3.4927,4.1583
2003-05-05,2.9183,3.2683,4.4061
2003-05-06,0.9882,4.1534,3.0716
2003-05-07,3.5864,2.5609,4.276
2003-05-08,2.5945,3.0585,7.8078
2003-05-09,-0.3379,4.4175,5.7619
2003-05-12,-0.4379,0.2656,3.5674
2003-05-13,2.4815,3.7072,3.2149
2003-05-14,2.1685,2.5993,-0.2907
2003-05-15,2.3449,1.9052,5.603
2003-05-16,2.458,3.4039,5.1799
2003-05-19,2.8383,4.4729,3.1843
2003-05-20,3.9215,4.247,1.8524
2003-05-21,0.8333,2.8379,2.2671
2003-05-22,0.742,4.0509,4.6666
2003-05-23,0.86,4.0417,3.866
2003-05-26,2.9334,2.8952,5.0374
2003-05-27,4.3674,2.1683,4.1297
2003-05-28,1.853,2.2377,5.4501
2003-05-29,-1.2525,4.0054,4.5544
2003-05-30,-0.056,2.9494,5.2432
2003-06-02,1.2504,1.7446,0.8655
2003-06-03,1.6634,0.9782,2.1485
2003-06-04,1.8874,3.9982,3.4535
2003-06-05,2.5579,2.3439,5.6194
2003-06-06,2.0324,3.3965,6.8208
2003-06-09,4.074,4.4876,3.7536
2003-06-10,1.486,1.4293,3.0826
2003-06-11,1.2065,2.9458,1.0675
2003-06-12,3.2183,2.7952,5.2953
2003-06-13,0.1965,3.4557,3.1747
2003-06-16,3.0845,4.487,8.4375
2003-06-17,2.6538,1.4047,2.8909
2003-06-18,2.2788,3.6838,7.1579
2003-06-19,4.8824,4.2378,5.1226
2003-06-20,1.5667,2.7763,2.4576
2003-06-23,5.5904,2.8351,4.3482
2003-06-24,2.1619,3.5021,5.1571
2003-06-25,0.5845,3.4138,3.6621
2003-06-26,2.6049,3.6988,5.257
2003-06-27,0.8856,3.6735,5.2239
2003-06-30,1.3724,1.8216,4.8945
2003-07-01,3.0955,4.1883,3.9753
2003-07-02,3.3334,4.4001,2.2376
2003-07-03,1.5667,3.2233,3.8848
2003-07-04,3.9811,1.207,4.2641
2003-07-07,4.2363,2.8623,1.1859
2003-07-08,4.6545,3.2333,4.2539
2003-07-09,3.2941,1.6265,3.8548
2003-07-10,4.5451,2.5678,2.0551
2003-07-11,-0.3212,1.3088,3.5005
2003-07-14,2.0231,3.7288,3.5322
2003-07-15,1.1995,3.1991,6.8951
2003-07-16,2.6788,1.0251,4.3302
2003-07-17,1.6428,3.4218,5.5541
2003-07-18,2.2508,2.9322,3.8233
2003-07-21,5.3233,3.6197,1.1891
2003-07-22,2.2454,2.5302,5.0085
2003-07-23,3.1207,2.0382,3.0127
2003-07-24,2.1516,2.075,3.4966
2003-07-25,2.6136,2.3542,2.4205
2003-07-28,2.509,3.0226,4.1092
2003-07-29,3.1725,3.1776,5.5978
2003-07-30,4.248,2.7711,5.3991
2003-07-31,4.9711,2.492,6.3793
2003-08-01,2.9644,2.5783,6.5919
2003-08-04,3.3843,6.0093,0.9312
2003-08-05,0.7737,2.0751,2.2096
2003-08-06,2.3682,2.3304,1.2877
2003-08-07,3.9104,6.9526,4.9479
2003-08-08,3.799,3.5052,2.9604
2003-08-11,2.8174,1.344,3.2662
2003-08-12,3.8296,4.0112,3.6751
2003-08-13,3.2362,1.908,4.5739
2003-08-14,4.3005,4.0909,1.772
2003-08-15,2.934,2.7468,2.1117
2003-08-18,1.9665,2.4722,4.0019
2003-08-19,3.0038,4.931,5.7981
2003-08-20,-1.8959,3.6797,3.9619
2003-08-21,3.0743,4.1676,2.8125
2003-08-22,-2.9726,3.5219,0.7777
2003-08-25,-0.0852,2.4667,5.429
2003-08-26,3.1777,3.7336,2.8961
2003-08-27,3.2163,4.4511,2.2788
2003-08-28,0.7564,3.1617,1.427
2003-08-29,1.4318,5.162,1.8413
2003-09-01,4.5558,4.0206,2.5582
2003-09-02,1.774,3.2544,3.6417
2003-09-03,5.8644,3.3018,2.1869
2003-09-04,2.4971,3.1647,4.2786
2003-09-05,3.1121,1.4985,3.6303
2003-09-08,4.9253,2.8919,7.333
2003-09-09,2.6965,3.2654,1.4433
2003-09-10,0.9965,2.5007,4.2422
2003-09-11,2.3354,3.4052,4.261
2003-09-12,2.4466,3.0256,2.4542
2003-09-15,0.4529,3.9284,4.1429
2003-09-16,2.1163,3.7957,5.1544
2003-09-17,1.3867,3.2006,4.1447
2003-09-18,3.8865,1.3593,6.0767
2003-09-19,2.5519,5.1489,0.7335
2003-09-22,2.0758,2.8297,2.7366
2003-09-23,2.3407,2.9029,6.2126
2003-09-24,2.8347,2.589,5.368
2003-09-25,3.4252,2.4139,4.8108
2003-09-26,1.0004,4.8529,5.8498
2003-09-29,0.9376,4.6633,1.1252
2003-09-30,4.157,3.5333,5.1934
2003-10-01,1.8815,2.871,5.5966
2003-10-02,0.3747,3.7429,3.0119
2003-10-03,3.1657,3.0886,7.9439
2003-10-06,3.1951,2.7717,4.2945
2003-10-07,0.2039,3.4057,0.7108
2003-10-08,2.8442,2.4706,4.5719
2003-10-09,3.6034,3.3027,2.9202
2003-10-10,3.0616,3.2451,5.7475
2003-10-13,3.448,3.7235,4.8219
2003-10-14,0.3936,2.257,3.1031
2003-10-15,2.9966,3.8522,6.2537
2003-10-16,2.0461,1.9124,5.4092
2003-10-17,1.7758,2.3129,2.7581
2003-10-20,3.8058,2.3653,3.7719
2003-10-21,4.7189,1.7135,4.7754
2003-10-22,5.1916,4.2188,3.4536
2003-10-23,4.4722,1.8371,3.4984
2003-10-24,2.3354,2.1613,4.0551
2003-10-27,3.0291,4.5065,2.4013
2003-10-28,3.6502,2.3153,0.6509
2003-10-29,2.6818,2.7742,4.3587
2003-10-30,2.6961,1.7856,1.0167
2003-10-31,3.7356,3.9995,2.5104
2003-11-03,2.4111,4.0161,1.3426
2003-11-04,1.4061,3.8867,1.5273
2003-11-05,1.8783,3.645,4.6395
2003-11-06,3.4509,3.0883,3.6665
2003-11-07,2.5045,2.3707,3.6124
2003-11-10,3.0103,2.022,2.0261
2003-11-11,3.5051,4.5479,3.0162
2003-11-12,1.9377,3.9178,4.5647
2003-11-13,3.6344,2.168,3.9219
2003-11-14,3.0683,3.0478,5.234
2003-11-17,0.6478,2.6399,5.4476
2003-11-18,4.6635,1.6461,3.6217
2003-11-19,1.7489,3.2132,1.2216
2003-11-20,0.0174,2.5014,2.865
2003-11-21,0.9324,1.857,3.8535
2003-11-24,0.9684,1.225,2.8353
2003-11-25,2.5783,1.1234,2.4181
2003-11-26,2.0892,2.5543,4.1046
2003-11-27,1.9948,2.8979,7.6455
2003-11-28,3.4296,1.9496,3.2677
2003-12-01,3.0098,3.7809,3.9958
2003-12-02,2.9741,2.9213,2.0319
2003-12-03,3.1147,3.6923,5.8651
2003-12-04,3.4242,2.7805,5.3121
2003-12-05,-0.6619,2.0555,5.2086
2003-12-08,1.9533,3.1369,6.0397
2003-12-09,-0.7703,1.4848,3.359
2003-12-10,2.5541,3.6473,3.5464
2003-12-11,2.4931,1.8754,6.5648
2003-12-12,4.0683,4.1019,4.9491
2003-12-15,4.2815,2.5939,0.6712
2003-12-16,2.8042,4.275,4.6822
2003-12-17,1.7495,1.6529,3.1275
2003-12-18,3.2277,2.1867,5.3473
2003-12-19,1.7081,3.4571,4.6123
2003-12-22,2.4979,4.4046,1.3892
2003-12-23,3.9792,4.9999,4.4032
2003-12-24,1.6633,3.0496,4.3159
2003-12-25,3.7085,5.2053,4.5452
2003-12-26,3.5161,2.6524,4.8633
2003-12-29,1.0678,4.3185,6.2439
2003-12-30,3.9608,1.8694,4.6208
2003-12-31,3.5478,3.5042,4.0343
2004-01-01,2.6529,0.19,5.722
2004-01-02,1.3565,1.6541,7.3641
2004-01-05,1.2112,3.56,5.3726
2004-01-06,1.6935,1.4251,4.3093
2004-01-07,3.3139,3.5123,4.6488
2004-01-08,1.0666,4.0877,4.3841
2004-01-09,3.1563,2.3984,4.0278
2004-01-12,0.6374,1.8373,7.2478
2004-01-13,2.1939,2.431,2.8764
2004-01-14,2.6645,1.841,5.7324
2004-01-15,6.1677,2.8785,3.8112
2004-01-16,0.434,3.1225,1.7794
2004-01-19,4.708,2.6328,3.7175
2004-01-20,2.7248,5.0092,3.1798
2004-01-21,3.1168,2.1367,4.8664
2004-01-22,2.6775,4.6697,4.137
2004-01-23,3.1671,1.7505,2.467
2004-01-26,2.2695,3.0873,6.2065
2004-01-27,4.6811,4.4197,5.6352
2004-01-28,1.8153,4.3576,6.3791
2004-01-29,4.1984,2.4957,4.3554
2004-01-30,1.5334,3.6661,3.9464
2004-02-02,2.4096,3.5054,5.0553
2004-02-03,0.8921,2.3521,3.1338
2004-02-04,3.1825,3.7391,4.1951
2004-02-05,4.6677,5.235,3.7365
2004-02-06,2.384,3.566,1.8084
2004-02-09,2.2047,3.6796,4.1912
2004-02-10,0.8281,3.8066,3.3385
2004-02-11,2.1561,1.2468,3.6362
2004-02-12,0.1108,3.5523,4.5457
2004-02-13,1.1307,1.7799,5.9088
2004-02-16,2.8402,2.2921,2.7268
2004-02-17,4.4785,5.5943,3.4952
2004-02-18,6.7138,2.6961,2.8524
2004-02-19,1.6201,2.1118,2.7547
2004-02-20,4.653,4.3831,3.1081
2004-02-23,2.8656,1.8628,3.7053
2004-02-24,2.2731,2.4631,4.8788
2004-02-25,3.1489,4.4989,4.4807
2004-02-26,2.5929,3.0513,2.4147
2004-02-27,2.6656,1.1261,5.9412
2004-03-01,1.8875,3.6528,5.4166
2004-03-02,0.4028,2.5242,2.6482
2004-03-03,0.1846,4.8478,5.8362
2004-03-04,3.4799,2.2726,4.4904
2004-03-05,2.0849,4.2615,3.7653
2004-03-08,1.6059,5.1308,4.5371
2004-03-09,2.5128,1.9789,3.9613
2004-03-10,3.6924,2.7681,4.8176
2004-03-11,2.7705,3.4664,4.281
2004-03-12,1.5159,1.9712,3.4939
2004-03-15,4.3394,3.3244,0.9613
2004-03-16,4.8688,2.7301,4.7908
2004-03-17,3.2418,2.7059,3.4395
2004-03-18,3.9605,3.0587,5.1669
2004-03-19,4.3629,3.0855,4.7225
2004-03-22,4.1951,3.1967,3.4785
2004-03-23,3.4211,2.2814,5.5345
2004-03-24,3.3975,2.3338,4.3073
2004-03-25,3.2795,2.8577,4.2455
2004-03-26,0.854,2.9463,3.7928
2004-03-29,3.5511,2.4734,6.5253
2004-03-30,0.4663,3.3887,2.9301
2004-03-31,1.3081,0.8223,3.516
2004-04-01,4.4553,2.1234,2.144
2004-04-02,3.7603,2.6641,5.0901
2004-04-05,4.7311,1.9727,3.1268
2004-04-06,2.0925,4.955,3.2949
2004-04-07,0.7716,3.0226,3.2246
2004-04-08,2.1393,3.2121,4.0941
2004-04-09,2.653,2.4201,2.1239
2004-04-12,2.6185,2.9811,0.6351
2004-04-13,4.2005,1.5417,4.6866
2004-04-14,1.9581,2.7962,0.8297
2004-04-15,3.0281,1.8756,5.2812
2004-04-16,1.0171,2.6671,6.3378
2004-04-19,3.1755,-0.0719,3.7537
2004-04-20,2.5047,1.6464,5.9492
2004-04-21,1.3753,4.7567,3.9636
2004-04-22,2.1463,3.9965,6.3989
2004-04-23,2.2237,4.5828,3.3157
2004-04-26,2.0948,4.6653,0.4527
2004-04-27,5.157,3.8076,3.8801
2004-04-28,2.3523,2.4566,6.5619
2004-04-29,2.1342,1.7553,4.8025
2004-04-30,-0.6462,4.3761,3.227
2004-05-03,1.1587,3.0775,4.4934
2004-05-04,2.1054,5.9928,5.4567
2004-05-05,1.4712,2.5619,3.8716
2004-05-06,4.5726,5.3675,7.9396
2004-05-07,2.2526,2.8118,3.2239
2004-05-10,4.4327,4.6033,5.5038
2004-05-11,2.5926,5.036,5.1429
2004-05-12,2.5558,1.7725,2.9503
2004-05-13,2.3668,2.418,3.3633
2004-05-14,2.5057,1.7604,5.5271
2004-05-17,5.0782,1.5241,4.2172
2004-05-18,-0.9794,3.8005,4.5071
2004-05-19,-0.5023,2.764,1.546
2004-05-20,1.6852,3.0628,4.984
2004-05-21,2.5218,3.6675,4.4309
2004-05-24,3.5352,0.7711,3.9041
2004-05-25,3.2096,4.5441,4.5413
2004-05-26,1.9236,2.5811,3.3862
2004-05-27,4.0286,3.6389,3.1121
2004-05-28,4.0453,3.7449,3.6372
2004-05-31,2.7761,4.645,3.3037
2004-06-01,3.944,2.8742,7.2708
2004-06-02,2.909,0.4516,5.3678
2004-06-03,1.6578,3.0686,2.5473
2004-06-04,3.5467,3.2408,7.0544
2004-06-07,2.6659,1.7589,3.3507
2004-06-08,2.502,3.177,4.0442
2004-06-09,4.7094,2.5668,5.3461
2004-06-10,-1.1763,1.3887,1.045
2004-06-11,0.3735,3.8058,3.6445
2004-06-14,0.7194,2.3235,3.14
2004-06-15,1.9551,2.5123,4.3076
2004-06-16,2.1181,2.4449,4.5551
2004-06-17,0.239,4.4826,3.8841
2004-06-18,1.0223,2.9509,3.8145
2004-06-21,1.2087,3.0949,5.5977
2004-06-22,6.1861,2.4712,4.4522
2004-06-23,5.2026,3.5554,4.0621
2004-06-24,1.8824,4.6192,4.2218
2004-06-25,1.9546,3.7774,6.7538
2004-06-28,0.7762,3.8242,4.259
2004-06-29,-0.3622,3.7275,3.2283
2004-06-30,2.3247,1.3437,1.1365
2004-07-01,1.0032,1.9487,1.8491
2004-07-02,2.3727,2.754,3.2995
2004-07-05,0.0997,2.129,3.8374
2004-07-06,1.357,1.7226,3.1666
2004-07-07,2.7229,0.7534,4.5267
2004-07-08,3.0493,1.3842,3.1472
2004-07-09,3.1262,2.6922,2.6283
2004-07-12,0.5193,2.9167,4.919
2004-07-13,3.782,2.0483,6.0541
2004-07-14,1.2997,3.0947,2.3392
2004-07-15,3.4493,2.4794,4.3656
2004-07-16,2.484,4.3087,1.1425
2004-07-19,0.4354,2.806,1.7882
2004-07-20,2.0257,3.8356,3.1169
2004-07-21,3.048,3.2439,5.7024
2004-07-22,3.4194,1.3175,2.8319
2004-07-23,2.2885,2.8912,2.7758
2004-07-26,4.7977,1.5173,4.0541
2004-07-27,4.0113,2.8703,4.0556
2004-07-28,2.115,2.1058,2.8223
2004-07-29,3.6252,3.4584,6.9793
2004-07-30,5.4007,1.3892,3.602
2004-08-02,5.4407,3.0176,4.1704
2004-08-03,0.658,3.6869,3.3973
2004-08-04,1.1102,4.0891,4.66
2004-08-05,4.7274,2.083,5.8524
2004-08-06,0.9126,3.0213,6.4955
2004-08-09,0.5162,3.221,2.8566
2004-08-10,1.7707,4.8566,5.6512
2004-08-11,3.1303,1.2224,4.8245
2004-08-12,2.3464,1.9067,5.4618
2004-08-13,1.5242,6.3654,3.8622
2004-08-16,1.4887,2.6723,3.7194
2004-08-17,1.4315,0.7308,5.4036
2004-08-18,1.1807,2.3009,5.432
2004-08-19,5.9224,-0.3226,6.3486
2004-08-20,2.9463,3.2891,4.2978
2004-08-23,3.8301,3.9717,3.8396
2004-08-24,1.7664,1.906,0.3102
2004-08-25,2.2211,2.4351,1.5831
2004-08-26,1.4297,4.1084,3.4086
2004-08-27,-1.4776,0.8997,2.3484
2004-08-30,0.433,1.4141,5.2212
2004-08-31,-0.2159,2.7263,2.035
2004-09-01,-0.8747,2.0972,3.248
2004-09-02,0.707,2.6474,3.307
2004-09-03,4.4874,1.4835,5.8071
2004-09-06,2.4333,3.2572,3.0876
2004-09-07,4.4358,2.8209,4.6786
2004-09-08,3.1165,3.659,4.2936
2004-09-09,3.6738,3.2405,5.3549
2004-09-10,1.1487,3.248,5.2753
2004-09-13,3.2859,1.2644,3.9498
2004-09-14,3.5931,3.5911,1.4556
2004-09-15,1.635,2.603,3.6524
2004-09-16,3.3393,2.8001,3.9701
2004-09-17,3.3493,4.2579,4.429
2004-09-20,1.6757,2.1367,2.8937
2004-09-21,0.8158,4.6214,5.7114
2004-09-22,0.7238,4.7334,4.0204
2004-09-23,2.6298,3.9033,2.6193
2004-09-24,2.9905,1.8233,3.3127
2004-09-27,1.3112,0.3764,6.8928
2004-09-28,2.5399,4.2946,4.9966
2004-09-29,3.3558,3.1337,5.5727
2004-09-30,3.4273,2.1058,2.4376
2004-10-01,4.8278,4.4083,2.9668
2004-10-04,4.4155,1.9661,2.9779
2004-10-05,0.9981,2.491,4.2766
2004-10-06,5.0254,3.6299,3.739
2004-10-07,1.7035,1.6637,3.2658
2004-10-08,4.0673,2.8686,3.4539
2004-10-11,2.602,4.307,2.8089
2004-10-12,1.8818,3.2533,3.7302
2004-10-13,-0.2115,4.4969,5.6698
2004-10-14,2.2427,4.3603,1.7303
2004-10-15,0.1609,3.0093,4.5197
2004-10-18,3.9509,0.1959,6.0701
2004-10-19,4.7752,1.6731,3.7252
2004-10-20,1.3046,3.916,3.2067
2004-10-21,2.953,1.1397,5.3863
2004-10-22,1.4119,2.608,2.5237
2004-10-25,1.5573,3.4062,3.966
2004-10-26,3.6617,4.7635,2.4402
2004-10-27,2.4422,2.31,1.1948
2004-10-28,5.1095,2.2278,3.772
2004-10-29,1.7767,2.9371,2.1049
2004-11-01,3.999,3.4211,3.9825
2004-11-02,2.6461,2.8149,5.6725
2004-11-03,3.6937,4.2591,6.7814
2004-11-04,1.8293,2.041,4.1403
2004-11-05,2.4257,3.1442,5.5288
2004-11-08,2.3268,3.5343,4.5984
2004-11-09,1.2459,2.5197,3.4253
2004-11-10,3.4931,4.0077,1.1128
2004-11-11,3.4754,3.1788,6.4397
2004-11-12,3.3903,3.9466,2.4263
2004-11-15,4.8054,3.2329,6.0742
2004-11-16,4.674,3.4517,4.8052
2004-11-17,1.9376,2.2411,2.536
2004-11-18,3.0596,2.2431,4.468
2004-11-19,1.5646,4.4693,7.1994
2004-11-22,2.535,3.7626,6.3035
2004-11-23,1.6004,1.7724,3.2309
2004-11-24,4.9301,3.217,2.932
2004-11-25,3.0455,0.1515,4.1503
2004-11-26,2.173,2.3113,3.7517
2004-11-29,4.2904,4.1532,5.7996
2004-11-30,-0.7559,2.8498,5.1094
2004-12-01,-0.5212,3.1415,1.4616
