date,美元指数,美元人民币,美元日元,美元欧元
2002-01-30,78.2918,6.4174,93.77,1.4583
2002-01-31,96.3019,7.429,113.0,1.2828
2002-02-01,98.9185,7.0301,123.18,1.0797
2002-02-04,91.3157,7.7082,87.24,1.1254
2002-02-05,93.7307,5.9009,112.54,0.9515
2002-02-06,77.4846,4.1287,76.91,1.1654
2002-02-07,96.0274,8.031,75.11,1.1669
2002-02-08,109.2586,9.3628,112.31,1.1678
2002-02-11,95.232,3.6547,104.78,1.2289
2002-02-12,101.4109,8.3707,124.84,1.0354
2002-02-13,99.897,7.1144,120.7,1.0053
2002-02-14,87.9049,8.2177,111.58,1.1839
2002-02-15,97.562,6.8822,79.57,1.0162
2002-02-18,87.2921,6.7806,88.67,0.8524
2002-02-19,124.5859,7.0409,143.49,1.1532
2002-02-20,97.5209,7.6153,76.81,0.9405
2002-02-21,84.5966,7.0302,91.47,1.3653
2002-02-22,80.1458,8.3394,115.27,1.0622
2002-02-25,110.3585,5.0696,97.79,1.203
2002-02-26,101.598,6.946,122.05,1.1469
2002-02-27,99.4256,6.893,115.43,1.2432
2002-02-28,81.8741,6.9433,122.54,0.9906
2002-03-01,89.8465,8.1772,112.61,0.7184
2002-03-04,83.3435,7.2914,105.21,1.2681
2002-03-05,106.4243,9.4542,109.42,0.8988
2002-03-06,90.2268,8.6815,111.52,1.2218
2002-03-07,114.6888,7.3367,73.86,0.962
2002-03-08,100.6358,8.1267,126.37,0.7755
2002-03-11,92.2425,7.202,116.77,0.9285
2002-03-12,108.8405,5.2872,97.64,0.974
2002-03-13,74.5093,6.3662,95.57,1.1001
2002-03-14,87.1425,9.5344,103.72,0.9391
2002-03-15,91.4435,8.453,71.53,1.2722
2002-03-18,106.1214,5.5675,87.52,1.0108
2002-03-19,106.1994,8.0033,121.75,1.2478
2002-03-20,99.0082,5.8833,122.09,1.2803
2002-03-21,77.7243,5.8558,113.76,1.12
2002-03-22,90.1719,7.0122,122.02,1.3413
2002-03-25,84.4364,9.2912,99.85,1.3095
2002-03-26,107.9161,5.4742,115.91,1.0185
2002-03-27,91.0468,8.0539,133.48,1.1719
2002-03-28,101.3306,8.6828,101.49,0.9026
2002-03-29,113.9831,3.6815,118.65,1.0424
2002-04-01,94.7065,6.4065,114.37,1.1775
2002-04-02,102.4273,7.6617,81.42,1.2509
2002-04-03,91.6169,5.3431,119.35,1.0827
2002-04-04,95.9201,9.4995,60.66,1.1678
2002-04-05,95.8742,5.5982,76.99,1.148
2002-04-08,95.5984,9.3764,116.75,0.9519
2002-04-09,96.1362,6.2367,87.79,1.3459
2002-04-10,91.5188,6.2236,143.06,1.0001
2002-04-11,114.1053,9.6604,119.31,1.2177
2002-04-12,88.9657,7.608,132.73,0.6912
2002-04-15,97.9091,6.4028,124.71,1.266
2002-04-16,92.4752,5.691,145.22,1.0269
2002-04-17,72.8567,8.8767,88.87,1.1031
2002-04-18,105.1408,8.3642,107.32,0.8778
2002-04-19,97.7341,4.3281,125.25,0.8523
2002-04-22,81.6906,6.2881,106.39,0.9324
2002-04-23,88.1346,6.4112,107.38,1.2555
2002-04-24,79.2836,7.0444,85.41,1.2782
2002-04-25,98.245,7.0011,77.34,1.1245
2002-04-26,110.9898,5.6285,83.05,0.9508
2002-04-29,107.5501,5.3079,74.12,1.2134
2002-04-30,82.4413,5.2349,102.94,0.8781
2002-05-01,78.1446,8.1522,103.45,1.0609
2002-05-02,100.632,6.8887,86.59,1.1091
2002-05-03,112.1809,7.8687,134.55,1.1739
2002-05-06,95.8435,7.2934,116.95,1.2113
2002-05-07,105.8255,8.3512,81.44,1.1064
2002-05-08,81.3858,8.4806,114.87,1.1173
2002-05-09,94.1998,6.9967,68.77,0.8597
2002-05-10,99.7127,6.1227,128.15,1.1576
2002-05-13,91.186,7.1926,105.9,0.9224
2002-05-14,93.0226,6.5253,111.45,0.9782
2002-05-15,102.119,8.8786,143.25,1.0723
2002-05-16,89.0316,6.9205,122.35,1.0662
2002-05-17,85.335,6.6279,116.56,0.9724
2002-05-20,102.7221,7.0115,111.02,1.1287
2002-05-21,97.6837,8.9937,100.95,1.1984
2002-05-22,85.2838,5.8011,114.61,1.2167
2002-05-23,99.5728,6.708,122.48,1.2367
2002-05-24,89.6239,7.2817,110.97,0.7469
2002-05-27,101.6263,10.0836,118.01,0.9109
2002-05-28,95.1402,6.3879,159.41,1.2737
2002-05-29,92.3566,6.6702,135.68,0.822
2002-05-30,87.4919,5.5249,104.41,1.2619
2002-05-31,97.2371,9.4354,119.57,1.0439
2002-06-03,94.7551,7.9516,93.34,1.1502
2002-06-04,114.1314,7.6312,74.75,1.4298
2002-06-05,94.7681,8.3959,93.57,1.1212
2002-06-06,81.7335,7.0869,96.86,1.1193
2002-06-07,115.8994,6.4957,87.35,1.2544
2002-06-10,74.8229,4.7963,91.72,1.0579
2002-06-11,111.7115,7.0509,100.13,0.9139
2002-06-12,86.5709,5.8841,97.98,1.0042
2002-06-13,109.0782,9.1024,101.97,1.2549
2002-06-14,93.34,6.2075,142.83,1.1135
2002-06-17,100.6105,5.875,95.01,1.1037
2002-06-18,95.476,5.6653,96.36,1.253
2002-06-19,94.066,7.8281,106.82,1.0919
2002-06-20,100.3736,9.7537,131.43,1.413
2002-06-21,88.7357,8.4575,109.84,1.0701
2002-06-24,99.934,3.6469,105.39,1.1062
2002-06-25,84.3416,7.3322,134.16,0.9767
2002-06-26,87.8281,7.4208,111.04,1.1055
2002-06-27,90.0579,10.5517,101.17,1.3422
2002-06-28,94.1421,7.7427,126.15,0.8805
2002-07-01,107.2797,4.9321,134.03,0.9857
2002-07-02,86.7607,6.0554,88.27,0.7942
2002-07-03,86.5145,5.2507,109.72,1.0567
2002-07-04,83.8696,8.1444,140.1,1.1044
2002-07-05,91.0391,8.5079,89.04,1.1418
2002-07-08,100.7146,9.2185,107.29,1.3466
2002-07-09,87.6254,8.6006,136.06,0.9347
2002-07-10,92.1512,5.507,111.4,1.1667
2002-07-11,89.1939,6.1192,78.93,1.1565
2002-07-12,95.9149,7.1071,91.19,1.1845
2002-07-15,74.9266,6.9101,81.12,0.9604
2002-07-16,101.0056,7.3177,114.32,0.8601
2002-07-17,104.3097,10.13,121.35,0.7429
2002-07-18,86.7062,6.0455,89.47,1.0973
2002-07-19,94.3645,6.5525,147.14,1.2627
2002-07-22,85.9707,6.4164,95.94,1.1514
2002-07-23,105.0761,5.6609,98.39,1.2969
2002-07-24,101.3802,5.077,135.12,1.1435
2002-07-25,124.0537,5.8874,166.2,1.2986
2002-07-26,93.0021,4.8385,99.87,1.0241
2002-07-29,86.3272,8.628,130.11,1.1861
2002-07-30,90.2929,5.0394,92.18,1.2492
2002-07-31,82.5277,5.634,95.43,0.8172
2002-08-01,97.193,4.5425,142.66,1.2324
2002-08-02,98.2106,7.2422,78.83,1.1559
2002-08-05,104.3613,5.5282,111.61,1.2397
2002-08-06,99.1775,8.6148,113.42,1.29
2002-08-07,91.0085,5.193,109.78,1.2944
2002-08-08,108.0884,7.7632,120.61,1.0418
2002-08-09,100.9659,3.1237,126.14,1.266
2002-08-12,103.4885,5.8488,127.17,1.1054
2002-08-13,83.4761,5.8187,115.37,1.083
2002-08-14,86.8488,6.5184,140.72,1.117
2002-08-15,88.7912,5.2192,112.74,1.2163
2002-08-16,91.2949,7.6431,100.73,1.2467
2002-08-19,73.3682,5.6792,141.31,1.0059
2002-08-20,107.258,6.7144,115.2,1.0574
2002-08-21,93.1501,7.7941,108.05,1.3612
2002-08-22,103.7499,7.1295,81.06,0.9978
2002-08-23,103.0204,8.4564,112.35,1.0575
2002-08-26,110.2528,6.3967,99.64,0.8328
2002-08-27,101.0591,5.7407,121.71,1.1611
2002-08-28,99.108,7.8105,153.17,0.9278
2002-08-29,87.9697,6.8621,138.73,1.0839
2002-08-30,96.6296,6.0343,80.77,1.125
2002-09-02,112.9674,7.6291,121.09,1.0361
2002-09-03,77.8221,7.8048,137.48,1.0364
2002-09-04,88.4089,8.0869,73.9,1.2646
2002-09-05,98.2365,8.3115,142.19,0.786
2002-09-06,111.6682,5.752,114.23,1.1941
2002-09-09,84.5578,6.6448,124.21,1.1987
2002-09-10,91.053,6.1449,96.16,1.2327
2002-09-11,97.1171,6.7496,115.65,1.3772
2002-09-12,126.6576,5.1244,106.49,1.1216
2002-09-13,86.9719,7.1596,144.81,0.8
2002-09-16,94.0957,8.5274,111.97,1.0635
2002-09-17,103.1223,7.6706,110.32,1.0507
2002-09-18,88.6564,5.3228,100.93,1.2189
2002-09-19,99.5789,6.3841,89.9,1.0648
2002-09-20,99.8708,7.4324,139.02,1.1352
2002-09-23,92.1568,9.4558,122.45,1.1944
2002-09-24,99.2913,6.3081,115.39,1.3685
2002-09-25,113.0217,7.012,117.39,1.1788
2002-09-26,97.0716,6.324,99.38,1.2146
2002-09-27,91.5693,5.598,118.15,1.1831
2002-09-30,88.3763,7.1952,75.34,1.0358
2002-10-01,98.1706,7.7176,129.26,1.1343
2002-10-02,106.2527,6.6416,128.71,0.9709
2002-10-03,97.3556,8.6284,113.54,1.1801
2002-10-04,99.001,6.622,124.36,1.0475
2002-10-07,122.3884,6.476,91.43,1.0799
2002-10-08,88.2852,7.8131,96.34,1.3328
2002-10-09,85.1369,8.6965,74.05,0.954
2002-10-10,98.6592,6.7022,72.94,1.3764
2002-10-11,93.7754,8.8176,63.64,1.113
2002-10-14,101.6589,8.4817,109.21,1.1306
2002-10-15,108.3133,6.9761,113.52,1.1236
2002-10-16,99.51,9.2919,87.85,1.3141
2002-10-17,93.9719,8.372,79.84,1.2006
2002-10-18,101.1177,8.3928,126.98,0.9893
2002-10-21,100.7663,8.1372,129.36,1.1146
2002-10-22,95.0213,3.8049,112.7,1.2964
2002-10-23,90.1903,6.4451,99.37,0.9504
2002-10-24,102.6038,10.1509,72.39,1.0322
2002-10-25,93.9191,6.3108,153.87,1.0145
2002-10-28,84.4809,8.6293,93.02,1.0864
2002-10-29,102.7264,4.7871,113.89,1.0231
2002-10-30,90.714,7.8622,105.45,1.1792
2002-10-31,90.5151,5.8045,124.12,1.3027
2002-11-01,102.3855,6.6117,111.53,1.174
2002-11-04,88.0578,5.4896,107.09,1.0204
2002-11-05,94.1065,7.2895,143.16,0.9222
2002-11-06,86.0537,6.2949,78.72,1.1497
2002-11-07,80.6055,7.3442,81.13,1.3492
2002-11-08,98.7621,6.6641,119.75,1.2418
2002-11-11,111.374,7.7328,144.3,1.2087
2002-11-12,87.0945,5.9995,108.05,1.0937
2002-11-13,107.4242,6.9114,111.46,0.9843
2002-11-14,106.4593,3.543,147.6,1.0302
2002-11-15,110.8424,7.6088,87.96,1.0508
2002-11-18,85.1193,6.4509,95.86,1.315
2002-11-19,89.2865,7.7173,115.67,1.3644
2002-11-20,112.24,7.564,139.22,1.237
2002-11-21,95.3005,8.866,97.04,0.7637
2002-11-22,95.7493,4.8073,144.64,1.115
2002-11-25,102.9167,5.9021,99.0,1.1458
2002-11-26,101.9636,4.4032,121.94,1.0104
2002-11-27,90.4029,6.3851,128.08,1.2357
2002-11-28,93.7715,7.6723,103.16,1.1733
2002-11-29,102.2645,7.288,116.31,1.1506
2002-12-02,98.5927,7.4916,144.78,1.0663
2002-12-03,88.6525,8.5618,131.69,1.0003
2002-12-04,108.69,6.6185,109.97,1.1455
2002-12-05,104.4342,6.3709,142.74,0.8848
2002-12-06,92.7857,8.4757,117.99,1.0232
2002-12-09,90.4675,8.4874,102.47,0.7314
2002-12-10,105.1765,4.0661,79.87,1.1922
2002-12-11,71.9072,7.3955,85.01,1.0554
2002-12-12,97.0588,8.1996,98.94,0.9833
2002-12-13,90.0847,6.3532,116.58,1.0015
2002-12-16,89.2766,6.6926,101.94,1.1515
2002-12-17,104.8345,7.6322,112.1,0.9809
2002-12-18,99.0882,5.1633,116.6,1.0351
2002-12-19,126.5597,6.0022,129.27,1.0734
2002-12-20,93.9382,6.2018,118.93,1.0732
2002-12-23,99.7679,6.129,138.07,0.9096
2002-12-24,82.1701,8.5255,142.8,1.0618
2002-12-25,106.21,8.3646,140.75,1.0103
2002-12-26,90.2323,5.9443,109.74,0.814
2002-12-27,98.3707,10.083,84.4,1.056
2002-12-30,109.1217,4.5891,140.67,1.0955
2002-12-31,107.9972,7.2903,120.69,1.2963
2003-01-01,101.1215,5.9747,131.36,1.1196
2003-01-02,108.9935,5.6645,103.65,0.9596
2003-01-03,91.8081,6.5193,78.91,1.1903
2003-01-06,86.944,9.5193,138.39,1.3063
2003-01-07,81.066,7.9355,133.5,1.2123
2003-01-08,101.7879,6.377,100.23,1.3423
2003-01-09,115.8406,6.0028,114.78,1.3884
2003-01-10,92.9965,6.8073,121.21,1.2011
2003-01-13,96.3312,5.6901,112.16,0.7222
2003-01-14,93.0816,9.3089,136.55,1.1443
2003-01-15,101.0652,5.3803,84.89,1.0839
2003-01-16,78.0118,4.5886,98.98,1.137
2003-01-17,104.7407,7.672,151.81,1.1684
2003-01-20,106.9833,11.1802,110.58,0.8989
2003-01-21,89.4075,6.771,113.42,1.1889
2003-01-22,86.1307,6.2973,125.78,1.1437
2003-01-23,87.4012,7.2045,150.0,1.1675
2003-01-24,101.6958,6.7254,86.44,1.0863
2003-01-27,110.6127,6.9815,106.52,1.3075
2003-01-28,86.2496,8.2131,111.33,1.2815
2003-01-29,80.7561,8.1538,109.5,0.9289
2003-01-30,97.1754,5.5702,103.73,1.0571
2003-01-31,98.8095,6.6023,160.16,1.3567
2003-02-03,103.2033,8.6383,119.51,1.2239
2003-02-04,89.2078,4.1131,123.83,1.0916
2003-02-05,103.4228,5.5116,123.69,1.0449
2003-02-06,107.0733,7.2288,86.66,1.0349
2003-02-07,79.7383,6.8982,151.48,1.231
2003-02-10,93.0911,9.7457,93.22,1.0061
2003-02-11,102.1638,6.456,76.35,1.1199
2003-02-12,103.6782,9.028,89.11,1.3453
2003-02-13,90.4923,7.075,101.0,1.0943
2003-02-14,76.5832,6.0134,84.46,1.2924
2003-02-17,88.174,9.534,126.22,1.3277
2003-02-18,81.7206,6.0657,143.2,0.909
2003-02-19,90.6826,8.4965,142.7,1.2343
2003-02-20,106.1535,8.1262,112.98,0.7534
2003-02-21,89.5475,8.3168,130.4,1.2767
2003-02-24,96.6882,7.0997,124.07,1.0346
2003-02-25,83.7494,7.6787,114.86,1.0946
2003-02-26,105.0995,7.9444,119.17,1.0353
2003-02-27,89.5421,6.5832,84.89,1.3954
2003-02-28,85.3618,6.7293,131.54,1.17
2003-03-03,114.4236,6.0652,113.87,1.1231
2003-03-04,99.1246,7.0121,78.58,1.2376
2003-03-05,102.5895,9.6415,107.94,1.0513
2003-03-06,75.8392,8.0906,108.01,0.9365
2003-03-07,109.9795,7.3548,78.29,1.0787
2003-03-10,112.9026,5.403,112.2,1.4214
2003-03-11,94.3762,6.6005,118.85,1.0045
2003-03-12,92.7367,5.393,113.06,1.146
2003-03-13,89.9122,6.3778,121.49,0.9247
2003-03-14,106.4659,7.1075,109.55,1.0623
2003-03-17,80.0375,5.1384,100.21,0.8063
2003-03-18,98.9555,5.8347,100.26,1.3574
2003-03-19,115.6343,7.5521,73.23,0.9801
2003-03-20,97.0564,6.8788,133.8,1.2123
2003-03-21,115.3876,6.219,120.9,1.207
2003-03-24,95.9245,8.0987,105.01,0.9819
2003-03-25,92.646,8.0853,116.02,1.2464
2003-03-26,104.7952,3.4418,87.66,1.0252
2003-03-27,94.9448,6.4022,109.8,0.8926
2003-03-28,96.671,9.8046,123.27,1.2656
2003-03-31,91.637,6.8076,120.0,1.1966
2003-04-01,83.615,4.6539,103.3,1.0101
2003-04-02,92.5932,4.9134,66.09,1.2764
2003-04-03,102.7274,5.3609,98.63,1.2394
2003-04-04,106.4539,8.2641,121.22,1.0827
2003-04-07,94.9565,7.8912,104.73,1.026
2003-04-08,98.7482,6.6719,96.95,1.0044
2003-04-09,86.3984,5.8292,130.39,0.9682
2003-04-10,93.9126,5.1418,118.38,1.1068
2003-04-11,94.1291,8.1567,117.98,1.3188
2003-04-14,94.3165,8.5188,110.09,1.253
2003-04-15,96.2949,4.9483,86.56,1.0824
2003-04-16,99.2158,10.7962,121.1,1.0453
2003-04-17,107.8789,8.5584,108.5,1.1762
2003-04-18,103.3936,7.6748,131.86,1.0604
2003-04-21,100.8466,1.4113,106.04,1.2107
2003-04-22,83.5483,8.6145,103.54,1.0639
2003-04-23,87.6673,7.2349,115.51,0.9792
2003-04-24,96.1896,8.6331,131.57,1.0182
2003-04-25,96.7399,6.0438,98.34,1.3616
2003-04-28,103.0163,4.7713,71.37,0.7517
2003-04-29,78.1904,6.2317,105.63,1.0103
2003-04-30,97.5199,9.6266,77.41,1.2127
2003-05-01,96.9867,7.006,110.8,1.0376
2003-05-02,92.3877,7.2022,111.75,1.1143
2003-05-05,87.8588,5.994,128.75,1.196
2003-05-06,98.0055,7.8188,134.36,1.3063
2003-05-07,94.1727,10.6638,112.81,0.8577
2003-05-08,100.4577,6.4217,155.72,0.9551
2003-05-09,75.7575,6.3094,127.31,1.156
2003-05-12,86.761,4.2391,103.66,0.8431
2003-05-13,110.9707,7.3854,116.31,0.9857
2003-05-14,98.0433,7.2893,121.53,0.9632
2003-05-15,88.0901,4.2527,122.9,0.8873
2003-05-16,92.6142,7.5736,129.0,0.9938
2003-05-19,82.9028,5.5391,137.54,1.2021
2003-05-20,109.9867,9.0803,127.0,1.0322
2003-05-21,110.0698,8.1615,125.88,1.1908
2003-05-22,104.6291,7.0258,92.01,1.4078
2003-05-23,107.8289,5.0417,95.15,0.9893
2003-05-26,100.523,6.9286,140.9,1.1732
2003-05-27,108.9747,5.8023,152.46,1.002
2003-05-28,102.1949,9.7519,82.05,1.0985
2003-05-29,109.9496,8.3032,106.76,1.074
2003-05-30,95.6925,7.4634,125.35,0.917
2003-06-02,95.0767,6.1585,146.0,1.0689
2003-06-03,90.3733,7.2475,100.57,1.1016
2003-06-04,91.2966,6.2507,77.97,1.2407
2003-06-05,80.3067,10.1363,81.28,0.8562
2003-06-06,109.1706,7.7258,126.37,0.7532
2003-06-09,109.9116,5.3792,118.79,1.0518
2003-06-10,103.2555,5.205,62.42,1.2174
2003-06-11,105.9151,9.1515,109.88,1.1364
2003-06-12,98.2595,7.1608,142.56,1.0444
2003-06-13,100.8692,6.7319,160.59,0.9566
2003-06-16,82.6308,4.2245,116.96,1.1324
2003-06-17,95.2767,8.0219,123.43,1.2811
2003-06-18,78.052,4.8434,115.95,1.208
2003-06-19,89.2704,7.7045,137.14,1.2256
2003-06-20,93.1594,7.6212,121.44,1.2099
2003-06-23,92.8946,8.171,118.67,1.1452
2003-06-24,85.4642,7.412,116.07,1.1767
2003-06-25,108.7275,7.1045,109.32,1.0785
2003-06-26,105.8092,3.9387,110.68,1.1574
2003-06-27,90.7688,6.6154,99.99,1.1149
2003-06-30,83.8095,9.4585,122.28,1.3183
2003-07-01,91.1326,7.3253,88.12,1.098
2003-07-02,105.2593,8.3891,84.43,1.0468
2003-07-03,77.0544,7.0544,57.25,1.0209
2003-07-04,103.9184,6.318,154.28,1.0469
2003-07-07,94.6549,7.4226,118.81,1.0788
2003-07-08,92.007,5.0302,71.48,1.2945
2003-07-09,106.0377,7.4502,126.16,0.953
2003-07-10,96.1366,5.3372,104.72,1.3356
2003-07-11,92.4451,8.4995,72.26,1.1252
2003-07-14,108.2132,5.8932,128.6,1.1517
2003-07-15,80.1937,6.7544,89.55,1.2321
2003-07-16,111.9273,6.3403,82.77,0.997
2003-07-17,87.5695,4.8955,125.28,1.0561
2003-07-18,87.675,6.5265,141.5,1.169
2003-07-21,111.6737,7.5029,108.79,1.0949
2003-07-22,128.8858,7.4838,93.92,1.2332
2003-07-23,108.1625,6.0874,114.11,0.9972
2003-07-24,87.6638,4.2869,101.98,0.996
2003-07-25,74.3745,7.4803,140.18,0.9426
2003-07-28,98.3712,10.6524,111.5,1.1763
2003-07-29,96.0019,8.8189,149.16,1.2406
2003-07-30,90.1907,6.3838,98.51,0.9995
2003-07-31,94.7039,7.1585,112.19,1.1577
2003-08-01,89.2702,7.7836,121.22,1.268
2003-08-04,104.3122,6.5921,100.16,1.001
2003-08-05,95.1172,8.1035,124.14,0.9427
2003-08-06,93.8975,8.4822,134.16,1.443
2003-08-07,74.189,6.7214,103.8,1.3191
2003-08-08,98.4525,7.2276,99.17,1.2484
2003-08-11,81.5386,10.5221,75.66,0.9105
2003-08-12,103.2196,6.213,102.24,0.8577
2003-08-13,95.5799,6.7762,126.01,1.077
2003-08-14,75.8227,5.5501,102.72,0.9625
2003-08-15,92.5791,7.9651,88.1,1.0915
2003-08-18,84.0818,6.1423,106.34,0.8574
2003-08-19,101.3914,5.5033,106.42,1.0552
2003-08-20,100.3164,7.4619,105.72,1.0647
2003-08-21,106.3243,6.5844,110.06,1.113
2003-08-22,88.2163,6.1037,115.89,1.1879
2003-08-25,100.7327,8.8621,91.48,1.15
2003-08-26,82.2201,8.8914,123.62,1.1354
2003-08-27,99.0481,6.5561,90.45,1.1519
2003-08-28,93.5261,5.911,123.82,0.8523
2003-08-29,98.1439,7.6529,115.94,1.2343
2003-09-01,95.6843,9.1617,133.93,0.8916
2003-09-02,105.8956,6.0215,111.37,1.4672
2003-09-03,92.3664,6.5206,87.35,1.3645
2003-09-04,93.967,5.7044,123.86,0.8588
2003-09-05,109.6308,5.4967,111.97,1.0964
2003-09-08,95.0851,5.0721,97.78,0.9217
2003-09-09,90.5005,6.0882,114.56,1.2015
2003-09-10,86.8345,4.609,67.31,1.3174
2003-09-11,95.8989,6.2733,116.43,1.2611
2003-09-12,95.4147,4.5848,117.42,1.2438
2003-09-15,102.1199,6.2696,112.01,1.0603
2003-09-16,94.0734,5.0366,69.34,1.2014
2003-09-17,102.5605,5.1153,135.38,1.3321
2003-09-18,93.1321,4.5265,114.25,0.8837
2003-09-19,111.5391,6.8445,101.53,1.1879
2003-09-22,95.2669,9.5917,127.57,1.0598
2003-09-23,102.4739,9.4875,82.18,1.16
2003-09-24,99.5666,7.768,123.52,1.0105
2003-09-25,82.7142,6.9518,147.74,1.0065
2003-09-26,105.9718,5.4313,108.74,1.297
2003-09-29,91.5826,9.2105,128.0,0.8598
2003-09-30,104.858,5.6666,96.54,1.1113
2003-10-01,75.9354,9.8397,121.37,1.1698
2003-10-02,77.3741,8.1057,85.37,1.0629
2003-10-03,75.9032,7.6386,130.81,1.0361
2003-10-06,77.8831,7.5348,134.44,1.2047
2003-10-07,91.765,8.4547,115.78,0.9875
2003-10-08,95.2673,2.8001,128.23,1.0844
2003-10-09,85.875,6.4635,122.19,1.0425
2003-10-10,92.1814,9.7652,141.27,1.1152
2003-10-13,88.8018,7.2751,110.15,1.3615
2003-10-14,102.8623,7.2464,117.93,1.2808
2003-10-15,102.5823,5.1047,88.14,0.8606
2003-10-16,98.5059,7.2634,97.82,1.0683
2003-10-17,101.9388,8.2749,111.65,0.8846
2003-10-20,112.5077,6.0144,89.79,1.144
2003-10-21,101.9404,5.2718,83.05,0.8205
2003-10-22,80.468,6.2645,115.47,1.1662
2003-10-23,93.4306,5.9012,132.33,1.0229
2003-10-24,92.5553,7.4915,128.31,1.1657
2003-10-27,103.594,6.1016,113.95,0.8468
2003-10-28,100.2299,7.8088,111.03,1.2807
2003-10-29,104.0366,10.7105,149.75,1.0991
2003-10-30,80.2109,9.5139,91.86,1.1033
2003-10-31,109.3072,7.8215,139.34,0.8687
2003-11-03,94.0002,7.2146,104.14,0.9709
2003-11-04,104.9891,7.248,104.39,1.231
2003-11-05,100.2292,6.4,82.43,1.3191
2003-11-06,86.7323,8.5696,127.04,1.238
2003-11-07,87.3354,6.4719,138.48,0.95
2003-11-10,101.3648,4.398,104.44,1.0882
2003-11-11,106.6892,9.6169,88.93,1.1337
2003-11-12,86.3783,6.2879,94.91,0.8294
2003-11-13,84.0597,5.3721,123.58,1.1307
2003-11-14,74.9968,7.0506,124.29,0.9136
2003-11-17,86.0543,7.3044,95.48,1.3239
2003-11-18,87.885,8.0439,131.91,1.037
2003-11-19,92.3093,6.4114,141.58,1.2184
2003-11-20,101.1765,7.9636,77.8,1.1062
2003-11-21,90.314,7.4035,87.59,1.1412
2003-11-24,84.1067,7.4727,126.22,1.2486
2003-11-25,91.3469,7.3163,132.87,1.253
2003-11-26,94.3218,7.5923,87.85,1.0001
2003-11-27,96.5279,7.4609,105.07,1.121
2003-11-28,96.3685,4.7159,91.28,1.2442
2003-12-01,93.2945,4.8835,152.74,0.9896
2003-12-02,100.4458,5.2154,71.67,1.1082
2003-12-03,92.1202,7.7892,71.51,1.0143
2003-12-04,84.675,6.8242,106.0,1.1405
2003-12-05,93.2697,5.5256,101.71,1.2241
2003-12-08,113.3189,7.7479,118.46,1.0508
2003-12-09,86.8886,9.6501,155.65,0.9808
2003-12-10,119.1875,7.6469,104.23,0.9469
2003-12-11,90.0019,5.9859,135.29,1.1874
2003-12-12,102.0498,9.7394,118.05,1.213
2003-12-15,79.0896,5.4754,127.5,1.3605
2003-12-16,93.9844,7.9805,87.51,1.0249
2003-12-17,109.1864,8.7107,105.03,0.9243
2003-12-18,83.4181,8.2638,129.75,1.1216
2003-12-19,87.8342,7.0491,126.4,1.2485
2003-12-22,98.1184,6.6025,159.4,1.2638
2003-12-23,98.4633,7.2526,133.22,1.0684
2003-12-24,80.377,7.1702,103.11,0.9085
2003-12-25,82.5903,7.3529,77.67,0.954
2003-12-26,97.8293,6.7849,115.47,1.1553
2003-12-29,97.9095,9.9628,91.01,1.086
2003-12-30,102.2384,3.8175,121.32,1.0693
2003-12-31,93.3669,10.0426,94.98,1.1059
2004-01-01,101.178,6.1856,101.72,1.0993
2004-01-02,106.9035,7.3254,67.21,1.1496
2004-01-05,82.9802,8.7219,136.62,1.178
2004-01-06,105.0278,5.1621,115.22,0.9667
2004-01-07,102.4587,8.8929,82.49,0.954
2004-01-08,107.6393,6.6999,89.02,0.9738
2004-01-09,91.2261,6.493,113.22,1.2134
2004-01-12,94.7035,6.7422,73.8,1.1039
2004-01-13,95.8202,9.2065,127.45,1.2311
2004-01-14,90.3211,6.6408,82.84,1.2045
2004-01-15,104.9703,9.0103,112.17,0.7143
2004-01-16,97.2801,6.3889,101.89,1.1459
2004-01-19,85.2636,7.5387,107.86,0.8773
2004-01-20,97.611,8.5742,82.09,1.2316
2004-01-21,84.5941,9.9403,98.16,1.1214
2004-01-22,79.6946,6.3663,152.58,1.1345
2004-01-23,84.8448,7.3645,87.82,1.1033
2004-01-26,95.2475,7.6112,110.41,0.9079
2004-01-27,96.1889,6.7489,127.61,1.2127
2004-01-28,93.9887,4.9765,126.37,1.2056
2004-01-29,100.3582,9.267,129.81,0.7168
2004-01-30,113.897,9.7756,78.45,1.1833
2004-02-02,83.9917,5.2126,105.71,1.1483
2004-02-03,99.2356,8.6355,111.15,1.0215
2004-02-04,97.7494,6.8875,121.64,0.9763
2004-02-05,83.3865,5.6509,86.52,0.9282
2004-02-06,90.1235,9.1714,83.66,1.1781
2004-02-09,97.0371,7.2116,111.83,1.1256
2004-02-10,95.3507,9.3377,126.74,1.0237
2004-02-11,86.8983,7.5083,98.53,0.8555
2004-02-12,102.5493,9.0087,96.47,1.2561
2004-02-13,97.3854,9.3609,109.29,1.312
2004-02-16,101.2981,7.0782,127.59,1.1464
2004-02-17,110.5721,6.5284,85.84,1.2336
2004-02-18,82.6409,8.4795,119.63,0.9791
2004-02-19,104.6842,7.3624,110.01,1.1793
2004-02-20,99.6853,5.5933,110.29,1.1899
2004-02-23,86.5234,4.8459,135.42,1.2025
2004-02-24,94.4774,6.0791,80.8,1.1766
2004-02-25,90.9744,3.244,133.11,1.276
2004-02-26,83.6178,6.958,78.95,1.1379
2004-02-27,102.8957,5.5018,121.28,0.9805
2004-03-01,87.4952,4.053,123.78,0.8578
